Date,GRID
2013-09-17,31.335405349731445
2013-09-18,31.261348724365234
2013-09-19,31.4279842376709
2013-09-20,31.38170051574707
2013-09-23,31.58535385131836
2013-09-24,31.909358978271484
2013-09-25,31.58535385131836
2013-09-26,31.58535385131836
2013-09-27,31.798267364501953
2013-09-30,31.363182067871094
2013-10-01,31.9278621673584
2013-10-02,31.58535385131836
2013-10-03,31.326154708862305
2013-10-04,31.918607711791992
2013-10-07,31.918607711791992
2013-10-08,31.011411666870117
2013-10-09,30.891067504882812
2013-10-10,31.696439743041992
2013-10-11,32.02969741821289
2013-10-14,32.04821014404297
2013-10-15,31.75197410583496
2013-10-16,31.872314453125
2013-10-17,32.168548583984375
2013-10-18,32.62215042114258
2013-10-21,32.89985275268555
2013-10-22,33.53860855102539
2013-10-23,33.371978759765625
2013-10-24,33.74226379394531
2013-10-25,33.4923210144043
2013-10-28,33.529354095458984
2013-10-29,33.71449661254883
2013-10-30,33.52009201049805
2013-10-31,33.621917724609375
2013-11-01,33.122032165527344
2013-11-04,33.46455383300781
2013-11-05,33.46455383300781
2013-11-06,33.76078414916992
2013-11-07,33.34420394897461
2013-11-08,32.853572845458984
2013-11-11,33.24237823486328
2013-11-12,32.98318862915039
2013-11-13,33.02946472167969
2013-11-14,33.0479736328125
2013-11-15,33.038726806640625
2013-11-18,33.0479736328125
2013-11-19,32.52956771850586
2013-11-20,32.27037811279297
2013-11-21,32.798038482666016
2013-11-22,32.723968505859375
2013-11-25,32.723968505859375
2013-11-26,33.0479736328125
2013-11-27,33.057247161865234
2013-11-29,33.57564163208008
2013-12-02,32.86283493041992
2013-12-03,32.2611198425293
2013-12-04,32.075984954833984
2013-12-05,32.11299514770508
2013-12-06,32.557342529296875
2013-12-09,32.464778900146484
2013-12-10,32.45552444458008
2013-12-11,32.45552444458008
2013-12-12,31.7056941986084
2013-12-13,31.75197410583496
2013-12-16,32.27963638305664
2013-12-17,32.04821014404297
2013-12-18,32.37295150756836
2013-12-19,32.391517639160156
2013-12-20,32.88327407836914
2013-12-23,32.98533630371094
2013-12-24,32.98533630371094
2013-12-26,33.208030700683594
2013-12-27,33.59773254394531
2013-12-30,33.458553314208984
2013-12-31,33.458553314208984
2014-01-02,33.458553314208984
2014-01-03,33.208030700683594
2014-01-06,33.50495529174805
2014-01-07,33.38432312011719
2014-01-08,33.690513610839844
2014-01-09,33.690513610839844
2014-01-10,34.22867202758789
2014-01-13,34.22867202758789
2014-01-14,34.831783294677734
2014-01-15,35.10086441040039
2014-01-16,35.31428527832031
2014-01-17,35.323543548583984
2014-01-21,34.98951721191406
2014-01-22,35.19363784790039
2014-01-23,35.02663040161133
2014-01-24,34.77611541748047
2014-01-27,34.12661361694336
2014-01-28,34.23796081542969
2014-01-29,34.14516830444336
2014-01-30,34.18229293823242
2014-01-31,34.18229293823242
2014-02-03,33.17091369628906
2014-02-04,33.30082321166992
2014-02-05,33.50495529174805
2014-02-06,33.449283599853516
2014-02-07,34.293617248535156
2014-02-10,34.12661361694336
2014-02-11,34.52558898925781
2014-02-12,34.59053039550781
2014-02-13,34.952396392822266
2014-02-14,35.388492584228516
2014-02-18,35.36993408203125
2014-02-19,35.53695297241211
2014-02-20,35.601905822753906
2014-02-21,35.7410774230957
2014-02-24,35.945213317871094
2014-02-25,35.92665481567383
2014-02-26,36.316349029541016
2014-02-27,35.99161148071289
2014-02-28,36.26069259643555
2014-03-03,35.51839828491211
2014-03-04,36.529754638671875
2014-03-05,36.57615280151367
2014-03-06,36.75244903564453
2014-03-07,36.436981201171875
2014-03-10,36.48336410522461
2014-03-11,36.019432067871094
2014-03-12,36.00088119506836
2014-03-13,35.629737854003906
2014-03-14,35.53695297241211
2014-03-17,36.51120376586914
2014-03-18,36.687496185302734
2014-03-19,36.353458404541016
2014-03-20,36.316349029541016
2014-03-21,36.40914535522461
2014-03-24,35.8245849609375
2014-03-25,36.40732955932617
2014-03-26,36.351470947265625
2014-03-27,36.00705337524414
2014-03-28,36.13737106323242
2014-03-31,36.267696380615234
2014-04-01,36.58419418334961
2014-04-02,36.723838806152344
2014-04-03,36.65867614746094
2014-04-04,36.14667510986328
2014-04-07,35.48573684692383
2014-04-08,35.74639129638672
2014-04-09,36.08152389526367
2014-04-10,35.457820892333984
2014-04-11,35.299560546875
2014-04-14,34.964439392089844
2014-04-15,35.23440170288086
2014-04-16,35.830177307128906
2014-04-17,35.87671661376953
2014-04-21,36.02566146850586
2014-04-22,36.4818000793457
2014-04-23,36.090816497802734
2014-04-24,36.277008056640625
2014-04-25,35.9418830871582
2014-04-28,35.92325973510742
2014-04-29,35.92325973510742
2014-04-30,35.51367950439453
2014-05-01,35.40196228027344
2014-05-02,35.495052337646484
2014-05-05,35.60676956176758
2014-05-06,35.19717788696289
2014-05-07,34.73170852661133
2014-05-08,34.46175765991211
2014-05-09,34.23834228515625
2014-05-12,34.508304595947266
2014-05-13,34.65725326538086
2014-05-14,34.52691650390625
2014-05-15,33.52155303955078
2014-05-16,34.0335578918457
2014-05-19,34.22903823852539
2014-05-20,33.93114471435547
2014-05-21,34.098716735839844
2014-05-22,33.80082702636719
2014-05-23,34.415218353271484
2014-05-27,34.703800201416016
2014-05-28,34.955135345458984
2014-05-29,34.955135345458984
2014-05-30,34.703800201416016
2014-06-02,34.80617904663086
2014-06-03,34.499000549316406
2014-06-04,34.15455627441406
2014-06-05,35.066829681396484
2014-06-06,35.34610366821289
2014-06-09,35.37403106689453
2014-06-10,35.37403106689453
2014-06-11,35.13201141357422
2014-06-12,34.768951416015625
2014-06-13,34.489681243896484
2014-06-16,34.713096618652344
2014-06-17,35.048221588134766
2014-06-18,35.048221588134766
2014-06-19,35.39264678955078
2014-06-20,35.17855453491211
2014-06-23,35.104068756103516
2014-06-24,34.97083282470703
2014-06-25,35.027130126953125
2014-06-26,35.027130126953125
2014-06-27,35.20541000366211
2014-06-30,35.39307403564453
2014-07-01,35.702720642089844
2014-07-02,35.505672454833984
2014-07-03,35.36492919921875
2014-07-07,35.24294662475586
2014-07-08,34.755027770996094
2014-07-09,34.858245849609375
2014-07-10,34.5485954284668
2014-07-11,34.49229431152344
2014-07-14,34.73625564575195
2014-07-15,34.4829216003418
2014-07-16,34.886390686035156
2014-07-17,34.436004638671875
2014-07-18,34.44538879394531
2014-07-21,34.238956451416016
2014-07-22,34.980220794677734
2014-07-23,35.05528259277344
2014-07-24,34.755027770996094
2014-07-25,34.623661041259766
2014-07-28,34.51106262207031
2014-07-29,34.47352981567383
2014-07-30,34.15450668334961
2014-07-31,33.413238525390625
2014-08-01,33.40385818481445
2014-08-04,33.460147857666016
2014-08-05,33.150508880615234
2014-08-06,33.535221099853516
2014-08-07,33.234947204589844
2014-08-08,33.441383361816406
2014-08-11,34.182655334472656
2014-08-12,34.182655334472656
2014-08-13,33.873008728027344
2014-08-14,34.276485443115234
2014-08-15,34.29525375366211
2014-08-18,34.623661041259766
2014-08-19,34.604896545410156
2014-08-20,34.604896545410156
2014-08-21,34.69873046875
2014-08-22,34.717498779296875
2014-08-25,34.6330451965332
2014-08-26,35.05528259277344
2014-08-27,34.820701599121094
2014-08-28,34.980220794677734
2014-08-29,34.98959732055664
2014-09-02,35.28047180175781
2014-09-03,35.46814727783203
2014-09-04,35.51504898071289
2014-09-05,35.41184616088867
2014-09-08,35.41184616088867
2014-09-09,35.23356246948242
2014-09-10,35.23356246948242
2014-09-11,35.22417449951172
2014-09-12,34.755027770996094
2014-09-15,34.539215087890625
2014-09-16,34.858245849609375
2014-09-17,34.848854064941406
2014-09-18,34.97083282470703
2014-09-19,34.773799896240234
2014-09-22,34.38908767700195
2014-09-23,33.59480285644531
2014-09-24,33.933189392089844
2014-09-25,33.46320724487305
2014-09-26,33.735801696777344
2014-09-29,33.52900314331055
2014-09-30,33.34100341796875
2014-10-01,32.72061538696289
2014-10-02,32.48563003540039
2014-10-03,32.48563003540039
2014-10-06,32.70182800292969
2014-10-07,32.570220947265625
2014-10-08,32.66421890258789
2014-10-09,31.376453399658203
2014-10-10,31.085065841674805
2014-10-13,30.549283981323242
2014-10-14,30.59627914428711
2014-10-15,30.455276489257812
2014-10-16,30.690275192260742
2014-10-17,31.01926040649414
2014-10-20,31.29185676574707
2014-10-21,31.93104362487793
2014-10-22,31.93104362487793
2014-10-23,32.288238525390625
2014-10-24,32.16603469848633
2014-10-27,32.16603469848633
2014-10-28,32.76763153076172
2014-10-29,33.228214263916016
2014-10-30,32.78642654418945
2014-10-31,33.82979202270508
2014-11-03,33.613590240478516
2014-11-04,33.50080871582031
2014-11-05,33.54779815673828
2014-11-06,33.51959991455078
2014-11-07,33.75460433959961
2014-11-10,33.75460433959961
2014-11-11,33.82979202270508
2014-11-12,33.57600402832031
2014-11-13,33.60420608520508
2014-11-14,33.35980987548828
2014-11-17,33.36920928955078
2014-11-18,33.79219436645508
2014-11-19,33.35980987548828
2014-11-20,33.35980987548828
2014-11-21,33.77339553833008
2014-11-24,34.017784118652344
2014-11-25,34.017784118652344
2014-11-26,34.196388244628906
2014-11-28,33.51020812988281
2014-12-01,33.51020812988281
2014-12-02,33.10600662231445
2014-12-03,33.557193756103516
2014-12-04,33.425601959228516
2014-12-05,33.51020812988281
2014-12-08,32.99321365356445
2014-12-09,32.85221862792969
2014-12-10,32.72061538696289
2014-12-11,33.01201248168945
2014-12-12,32.513816833496094
2014-12-15,31.96863555908203
2014-12-16,32.12843704223633
2014-12-17,32.07203674316406
2014-12-18,32.07203674316406
2014-12-19,33.153011322021484
2014-12-22,33.247013092041016
2014-12-23,33.61486053466797
2014-12-24,33.56782913208008
2014-12-26,33.80302047729492
2014-12-29,33.934730529785156
2014-12-30,33.586631774902344
2014-12-31,33.63368225097656
2015-01-02,33.417293548583984
2015-01-05,33.417293548583984
2015-01-06,32.07195281982422
2015-01-07,31.940235137939453
2015-01-08,32.50471496582031
2015-01-09,32.325965881347656
2015-01-12,31.959054946899414
2015-01-13,31.789705276489258
2015-01-14,31.770898818969727
2015-01-15,31.573320388793945
2015-01-16,31.573320388793945
2015-01-20,31.85556983947754
2015-01-21,32.194252014160156
2015-01-22,32.45767593383789
2015-01-23,32.59878921508789
2015-01-26,32.8339958190918
2015-01-27,32.57057571411133
2015-01-28,32.269508361816406
2015-01-29,32.29774856567383
2015-01-30,31.977872848510742
2015-02-02,32.35419845581055
2015-02-03,33.17267990112305
2015-02-04,32.80577087402344
2015-02-05,33.26677322387695
2015-02-06,32.88103485107422
2015-02-09,32.815181732177734
2015-02-10,32.815181732177734
2015-02-11,32.86221694946289
2015-02-12,33.389068603515625
2015-02-13,33.39848327636719
2015-02-17,33.360843658447266
2015-02-18,33.55841827392578
2015-02-19,33.7465705871582
2015-02-20,33.80302047729492
2015-02-23,33.49256134033203
2015-02-24,33.96295928955078
2015-02-25,34.113494873046875
2015-02-26,33.85946273803711
2015-02-27,33.718353271484375
2015-03-02,33.925323486328125
2015-03-03,33.511375427246094
2015-03-04,33.39848327636719
2015-03-05,33.45492172241211
2015-03-06,33.153865814208984
2015-03-09,32.786956787109375
2015-03-10,32.73991775512695
2015-03-11,32.26011276245117
2015-03-12,32.88103485107422
2015-03-13,32.523529052734375
2015-03-16,32.984527587890625
2015-03-17,32.51412582397461
2015-03-18,32.92808532714844
2015-03-19,32.92808532714844
2015-03-20,33.37965774536133
2015-03-23,34.047630310058594
2015-03-24,34.25461959838867
2015-03-25,33.64183044433594
2015-03-26,33.510047912597656
2015-03-27,33.321781158447266
2015-03-30,34.357208251953125
2015-03-31,34.1595344543457
2015-04-01,34.0748176574707
2015-04-02,33.84892272949219
2015-04-06,34.80903244018555
2015-04-07,34.2442512512207
2015-04-08,34.479583740234375
2015-04-09,35.693843841552734
2015-04-10,35.693843841552734
2015-04-13,35.76914596557617
2015-04-14,35.12907028198242
2015-04-15,35.731502532958984
2015-04-16,35.02553176879883
2015-04-17,34.76197052001953
2015-04-20,33.96186828613281
2015-04-21,35.49617004394531
2015-04-22,35.298500061035156
2015-04-23,34.95964431762695
2015-04-24,34.696075439453125
2015-04-27,35.251434326171875
2015-04-28,34.441917419433594
2015-04-29,34.441917419433594
2015-04-30,34.592533111572266
2015-05-01,35.2796745300293
2015-05-04,34.357208251953125
2015-05-05,33.980690002441406
2015-05-06,33.331199645996094
2015-05-07,33.40650177001953
2015-05-08,33.877140045166016
2015-05-11,34.1595344543457
2015-05-12,34.018341064453125
2015-05-13,34.018341064453125
2015-05-14,34.714900970458984
2015-05-15,34.714900970458984
2015-05-18,34.714900970458984
2015-05-19,34.714900970458984
2015-05-20,35.665611267089844
2015-05-21,35.04435348510742
2015-05-22,34.931396484375
2015-05-26,34.26308822631836
2015-05-27,34.780792236328125
2015-05-28,34.780792236328125
2015-05-29,34.780792236328125
2015-06-01,34.5078239440918
2015-06-02,34.5078239440918
2015-06-03,35.204376220703125
2015-06-04,35.336151123046875
2015-06-05,35.336151123046875
2015-06-08,34.99728775024414
2015-06-09,34.99728775024414
2015-06-10,34.92197799682617
2015-06-11,34.63018798828125
2015-06-12,34.94081115722656
2015-06-15,34.79962158203125
2015-06-16,34.79962158203125
2015-06-17,34.79962158203125
2015-06-18,34.30073165893555
2015-06-19,34.80903244018555
2015-06-22,35.46793746948242
2015-06-23,35.56206512451172
2015-06-24,35.27881622314453
2015-06-25,34.64408874511719
2015-06-26,34.615684509277344
2015-06-29,34.293582916259766
2015-06-30,33.89569854736328
2015-07-01,34.34095764160156
2015-07-02,33.82939147949219
2015-07-06,33.15678024291992
2015-07-07,33.36518859863281
2015-07-08,33.36518859863281
2015-07-09,33.36518859863281
2015-07-10,33.58308410644531
2015-07-13,34.1988525390625
2015-07-14,34.1988525390625
2015-07-15,33.55465316772461
2015-07-16,34.123069763183594
2015-07-17,33.13783264160156
2015-07-20,33.13783264160156
2015-07-21,33.13783264160156
2015-07-22,33.033626556396484
2015-07-23,32.398902893066406
2015-07-24,32.398902893066406
2015-07-27,32.398902893066406
2015-07-28,31.61260986328125
2015-07-29,32.304168701171875
2015-07-30,32.12417984008789
2015-07-31,32.550479888916016
2015-08-03,33.06203842163086
2015-08-04,33.06203842163086
2015-08-05,32.78731155395508
2015-08-06,32.78731155395508
2015-08-07,32.73995590209961
2015-08-10,32.73995590209961
2015-08-11,32.87257766723633
2015-08-12,31.603145599365234
2015-08-13,32.683109283447266
2015-08-14,32.683109283447266
2015-08-17,32.80625534057617
2015-08-18,32.664161682128906
2015-08-19,32.28522872924805
2015-08-20,31.821027755737305
2015-08-21,29.964248657226562
2015-08-24,27.349605560302734
2015-08-25,27.349605560302734
2015-08-26,27.349605560302734
2015-08-27,30.040037155151367
2015-08-28,31.271574020385742
2015-08-31,31.26209831237793
2015-09-01,30.220033645629883
2015-09-02,29.405323028564453
2015-09-03,29.812679290771484
2015-09-04,29.357955932617188
2015-09-08,29.357955932617188
2015-09-09,30.589496612548828
2015-09-10,30.352659225463867
2015-09-11,29.983198165893555
2015-09-14,29.99267578125
2015-09-15,30.314767837524414
2015-09-16,30.333715438842773
2015-09-17,30.3052921295166
2015-09-18,30.80738639831543
2015-09-21,29.926359176635742
2015-09-22,29.926359176635742
2015-09-23,29.994726181030273
2015-09-24,28.589460372924805
2015-09-25,29.918764114379883
2015-09-28,29.918764114379883
2015-09-29,29.766845703125
2015-09-30,30.061189651489258
2015-10-01,29.10219383239746
2015-10-02,30.374523162841797
2015-10-05,30.478967666625977
2015-10-06,30.811296463012695
2015-10-07,30.811296463012695
2015-10-08,31.51392364501953
2015-10-09,31.81776237487793
2015-10-12,31.81776237487793
2015-10-13,31.086650848388672
2015-10-14,31.086650848388672
2015-10-15,31.153118133544922
2015-10-16,31.447458267211914
2015-10-19,31.447458267211914
2015-10-20,31.447458267211914
2015-10-21,30.516948699951172
2015-10-22,30.516948699951172
2015-10-23,30.87775993347168
2015-10-26,31.475942611694336
2015-10-27,30.944225311279297
2015-10-28,30.849279403686523
2015-10-29,30.849279403686523
2015-10-30,31.352508544921875
2015-11-02,32.264034271240234
2015-11-03,31.68483543395996
2015-11-04,30.801799774169922
2015-11-05,30.801799774169922
2015-11-06,30.90624237060547
2015-11-09,31.257558822631836
2015-11-10,31.305036544799805
2015-11-11,30.488466262817383
2015-11-12,30.032705307006836
2015-11-13,30.68785858154297
2015-11-16,30.830284118652344
2015-11-17,31.371501922607422
2015-11-18,31.371501922607422
2015-11-19,31.57089614868164
2015-11-20,31.703832626342773
2015-11-23,31.3430118560791
2015-11-24,31.324031829833984
2015-11-25,31.29553985595703
2015-11-27,31.29553985595703
2015-11-30,31.447458267211914
2015-12-01,31.3430118560791
2015-12-02,31.24806022644043
2015-12-03,31.751293182373047
2015-12-04,31.79876708984375
2015-12-07,31.466447830200195
2015-12-08,31.03917694091797
2015-12-09,31.03917694091797
2015-12-10,30.57392120361328
2015-12-11,30.57392120361328
2015-12-14,30.22260856628418
2015-12-15,31.09614372253418
2015-12-16,30.507461547851562
2015-12-17,30.915733337402344
2015-12-18,31.058162689208984
2015-12-21,31.27655029296875
2015-12-22,31.409488677978516
2015-12-23,31.921518325805664
2015-12-24,32.09283447265625
2015-12-28,31.969099044799805
2015-12-29,31.45516014099121
2015-12-30,31.274330139160156
2015-12-31,31.778762817382812
2016-01-04,31.045909881591797
2016-01-05,30.693767547607422
2016-01-06,30.579561233520508
2016-01-07,29.218563079833984
2016-01-08,29.665882110595703
2016-01-11,29.446983337402344
2016-01-12,29.446983337402344
2016-01-13,28.133573532104492
2016-01-14,28.923521041870117
2016-01-15,27.762393951416016
2016-01-19,27.762393951416016
2016-01-20,27.35314178466797
2016-01-21,27.35314178466797
2016-01-22,28.495243072509766
2016-01-25,28.495243072509766
2016-01-26,28.980628967285156
2016-01-27,28.980628967285156
2016-01-28,28.276334762573242
2016-01-29,29.09483528137207
2016-02-01,28.676069259643555
2016-02-02,28.666549682617188
2016-02-03,28.657032012939453
2016-02-04,28.495243072509766
2016-02-05,28.495243072509766
2016-02-08,28.495243072509766
2016-02-09,28.495243072509766
2016-02-10,28.076465606689453
2016-02-11,26.95340919494629
2016-02-12,27.05810546875
2016-02-16,27.75287437438965
2016-02-17,28.504756927490234
2016-02-18,28.504756927490234
2016-02-19,28.504756927490234
2016-02-22,29.22808074951172
2016-02-23,29.066286087036133
2016-02-24,28.514270782470703
2016-02-25,29.266151428222656
2016-02-26,29.884780883789062
2016-02-29,29.81816291809082
2016-03-01,30.503419876098633
2016-03-02,30.579561233520508
2016-03-03,31.103015899658203
2016-03-04,31.407577514648438
2016-03-07,31.6455135345459
2016-03-08,31.293378829956055
2016-03-09,31.217222213745117
2016-03-10,31.588409423828125
2016-03-11,31.78827476501465
2016-03-14,32.02621078491211
2016-03-15,31.502748489379883
2016-03-16,31.835859298706055
2016-03-17,32.72098922729492
2016-03-18,32.330772399902344
2016-03-21,32.24510955810547
2016-03-22,32.57822036743164
2016-03-23,32.34981155395508
2016-03-24,31.693092346191406
2016-03-28,30.265478134155273
2016-03-29,30.265478134155273
2016-03-30,33.07313537597656
2016-03-31,33.07313537597656
2016-04-01,33.07313537597656
2016-04-04,32.66387939453125
2016-04-05,32.66387939453125
2016-04-06,32.5115966796875
2016-04-07,32.321250915527344
2016-04-08,32.52111053466797
2016-04-11,32.63533401489258
2016-04-12,32.70195388793945
2016-04-13,33.453826904296875
2016-04-14,33.47285842895508
2016-04-15,33.387203216552734
2016-04-18,33.387203216552734
2016-04-19,34.37702560424805
2016-04-20,33.91065979003906
2016-04-21,34.56736755371094
2016-04-22,34.900474548339844
2016-04-25,33.40623474121094
2016-04-26,34.16763687133789
2016-04-27,34.59591293334961
2016-04-28,34.59591293334961
2016-04-29,34.59591293334961
2016-05-02,34.59591293334961
2016-05-03,34.64350891113281
2016-05-04,33.93921661376953
2016-05-05,34.243778228759766
2016-05-06,33.977291107177734
2016-05-09,33.977291107177734
2016-05-10,34.12004852294922
2016-05-11,34.396060943603516
2016-05-12,34.59591293334961
2016-05-13,33.83452606201172
2016-05-16,33.92018127441406
2016-05-17,33.52996063232422
2016-05-18,33.35865020751953
2016-05-19,33.672733306884766
2016-05-20,33.42526626586914
2016-05-23,33.42526626586914
2016-05-24,34.86241149902344
2016-05-25,34.66254425048828
2016-05-26,34.56736755371094
2016-05-27,34.786277770996094
2016-05-31,34.786277770996094
2016-06-01,34.64350891113281
2016-06-02,34.69110107421875
2016-06-03,34.59591293334961
2016-06-06,35.33828353881836
2016-06-07,35.07179260253906
2016-06-08,35.21455764770508
2016-06-09,35.21455764770508
2016-06-10,34.434120178222656
2016-06-13,34.00584030151367
2016-06-14,33.18733215332031
2016-06-15,33.76789855957031
2016-06-16,33.07313537597656
2016-06-17,33.91065979003906
2016-06-20,33.91065979003906
2016-06-21,34.57688522338867
2016-06-22,34.62762451171875
2016-06-23,35.23076248168945
2016-06-24,32.6171760559082
2016-06-27,31.11412811279297
2016-06-28,32.15763854980469
2016-06-29,32.15763854980469
2016-06-30,33.48837661743164
2016-07-01,33.86174011230469
2016-07-05,32.894813537597656
2016-07-06,32.82780075073242
2016-07-07,32.82780075073242
2016-07-08,34.139373779296875
2016-07-11,34.41700744628906
2016-07-12,35.106300354003906
2016-07-13,34.91483688354492
2016-07-14,35.56583786010742
2016-07-15,35.106300354003906
2016-07-18,35.18289566040039
2016-07-19,34.89569091796875
2016-07-20,34.89569091796875
2016-07-21,34.90525436401367
2016-07-22,34.84782028198242
2016-07-25,35.2020378112793
2016-07-26,35.345638275146484
2016-07-27,35.680721282958984
2016-07-28,35.85304260253906
2016-07-29,35.99665451049805
2016-08-01,35.786033630371094
2016-08-02,35.48925018310547
2016-08-03,35.326499938964844
2016-08-04,35.326499938964844
2016-08-05,35.326499938964844
2016-08-08,35.84347152709961
2016-08-09,35.97750473022461
2016-08-10,36.32215118408203
2016-08-11,35.652008056640625
2016-08-12,36.21684265136719
2016-08-15,36.484893798828125
2016-08-16,36.762535095214844
2016-08-17,36.762535095214844
2016-08-18,36.81040954589844
2016-08-19,36.791255950927734
2016-08-22,36.9731559753418
2016-08-23,37.04974365234375
2016-08-24,36.685943603515625
2016-08-25,36.81040954589844
2016-08-26,36.743385314941406
2016-08-29,36.5902099609375
2016-08-30,36.86783981323242
2016-08-31,36.18811798095703
2016-09-01,36.73381042480469
2016-09-02,36.38916778564453
2016-09-06,37.442256927490234
2016-09-07,37.442256927490234
2016-09-08,37.183773040771484
2016-09-09,36.963584899902344
2016-09-12,36.09239196777344
2016-09-13,36.09239196777344
2016-09-14,35.72858810424805
2016-09-15,36.532772064208984
2016-09-16,36.57106399536133
2016-09-19,36.427459716796875
2016-09-20,36.71466827392578
2016-09-21,36.62251281738281
2016-09-22,37.486473083496094
2016-09-23,37.092891693115234
2016-09-26,35.998538970947266
2016-09-27,37.371280670166016
2016-09-28,37.371280670166016
2016-09-29,37.784061431884766
2016-09-30,38.033653259277344
2016-10-03,37.678470611572266
2016-10-04,37.44807434082031
2016-10-05,37.84165954589844
2016-10-06,38.139251708984375
2016-10-07,37.9760627746582
2016-10-10,37.505672454833984
2016-10-11,37.15049362182617
2016-10-12,37.006492614746094
2016-10-13,37.092891693115234
2016-10-14,36.92009735107422
2016-10-17,37.20807647705078
2016-10-18,37.265682220458984
2016-10-19,37.1696891784668
2016-10-20,37.246490478515625
2016-10-21,37.05449295043945
2016-10-24,37.467281341552734
2016-10-25,36.62251281738281
2016-10-26,36.526512145996094
2016-10-27,36.54571533203125
2016-10-28,36.51691818237305
2016-10-31,36.28651809692383
2016-11-01,36.046531677246094
2016-11-02,35.518550872802734
2016-11-03,37.025691986083984
2016-11-04,35.825740814208984
2016-11-07,36.33452224731445
2016-11-08,37.01609802246094
2016-11-09,36.843299865722656
2016-11-10,36.93929672241211
2016-11-11,37.486473083496094
2016-11-14,38.0240592956543
2016-11-15,37.966453552246094
2016-11-16,37.91845703125
2016-11-17,37.99525833129883
2016-11-18,37.678470611572266
2016-11-21,38.01445007324219
2016-11-22,38.65762710571289
2016-11-23,37.91845703125
2016-11-25,38.158451080322266
2016-11-28,38.60963439941406
2016-11-29,39.71358108520508
2016-11-30,38.44643020629883
2016-12-01,38.53282928466797
2016-12-02,38.42723083496094
2016-12-05,38.705623626708984
2016-12-06,38.99361801147461
2016-12-07,39.87677764892578
2016-12-08,39.81917953491211
2016-12-09,39.58879852294922
2016-12-12,39.550392150878906
2016-12-13,39.81917953491211
2016-12-14,39.41600036621094
2016-12-15,39.051212310791016
2016-12-16,39.60799026489258
2016-12-19,39.70398712158203
2016-12-20,39.89597702026367
2016-12-21,39.68225860595703
2016-12-22,39.181663513183594
2016-12-23,39.60525131225586
2016-12-27,39.52823257446289
2016-12-28,38.79658126831055
2016-12-29,38.73881912231445
2016-12-30,38.98912048339844
2017-01-03,38.67142868041992
2017-01-04,39.817039489746094
2017-01-05,39.258670806884766
2017-01-06,39.508975982666016
2017-01-09,39.22016525268555
2017-01-10,39.32605743408203
2017-01-11,39.8362922668457
2017-01-12,39.51860046386719
2017-01-13,40.21173858642578
2017-01-17,40.076969146728516
2017-01-18,39.470462799072266
2017-01-19,39.08538818359375
2017-01-20,39.2682991027832
2017-01-23,39.27793502807617
2017-01-24,39.64374923706055
2017-01-25,40.68346405029297
2017-01-26,40.10584259033203
2017-01-27,39.95181655883789
2017-01-30,39.37419509887695
2017-01-31,39.27793502807617
2017-02-01,39.297183990478516
2017-02-02,39.913307189941406
2017-02-03,39.68225860595703
2017-02-06,39.70152282714844
2017-02-07,39.60525131225586
2017-02-08,39.4127082824707
2017-02-09,39.566734313964844
2017-02-10,39.55711364746094
2017-02-13,39.49934768676758
2017-02-14,39.971065521240234
2017-02-15,39.913307189941406
2017-02-16,39.85554885864258
2017-02-17,39.489723205566406
2017-02-21,39.6918830871582
2017-02-22,39.566734313964844
2017-02-23,39.76890563964844
2017-02-24,39.1142692565918
2017-02-27,39.22016525268555
2017-02-28,39.08538818359375
2017-03-01,39.913307189941406
2017-03-02,39.22016525268555
2017-03-03,39.14315414428711
2017-03-06,38.85434341430664
2017-03-07,38.84471130371094
2017-03-08,38.748443603515625
2017-03-09,38.55590057373047
2017-03-10,39.05651092529297
2017-03-13,39.22979736328125
2017-03-14,38.67142868041992
2017-03-15,39.49934768676758
2017-03-16,39.71114730834961
2017-03-17,39.614871978759766
2017-03-20,39.76890563964844
2017-03-21,39.98069381713867
2017-03-22,38.979496002197266
2017-03-23,39.95181655883789
2017-03-24,39.38383102416992
2017-03-27,39.566734313964844
2017-03-28,39.79777908325195
2017-03-29,39.932559967041016
2017-03-30,40.0480842590332
2017-03-31,40.336891174316406
2017-04-03,40.00957489013672
2017-04-04,39.999942779541016
2017-04-05,39.68225860595703
2017-04-06,39.6918830871582
2017-04-07,40.00957489013672
2017-04-10,39.98069381713867
2017-04-11,40.00957489013672
2017-04-12,39.51860046386719
2017-04-13,39.470462799072266
2017-04-17,39.23941421508789
2017-04-18,39.51860046386719
2017-04-19,39.4127082824707
2017-04-20,40.15398025512695
2017-04-21,40.19248962402344
2017-04-24,41.703914642333984
2017-04-25,42.0986213684082
2017-04-26,41.915714263916016
2017-04-27,42.127498626708984
2017-04-28,41.56914138793945
2017-05-01,41.703914642333984
2017-05-02,42.204524993896484
2017-05-03,41.270694732666016
2017-05-04,41.270694732666016
2017-05-05,42.69549560546875
2017-05-08,42.69549560546875
2017-05-09,41.62690734863281
2017-05-10,41.790557861328125
2017-05-11,41.116668701171875
2017-05-12,41.126304626464844
2017-05-15,41.126304626464844
2017-05-16,41.28996276855469
2017-05-17,40.59682083129883
2017-05-18,40.433162689208984
2017-05-19,40.8182373046875
2017-05-22,41.05891036987305
2017-05-23,41.424739837646484
2017-05-24,41.020408630371094
2017-05-25,41.020408630371094
2017-05-26,41.395851135253906
2017-05-30,41.20331573486328
2017-05-31,41.48249816894531
