Date,PSP
2013-09-05,7.043702125549316
2013-09-06,7.068177700042725
2013-09-09,7.172212600708008
2013-09-10,7.239530086517334
2013-09-11,7.257887363433838
2013-09-12,7.22728967666626
2013-09-13,7.251770496368408
2013-09-16,7.319085597991943
2013-09-17,7.343563079833984
2013-09-18,7.496554374694824
2013-09-19,7.410877227783203
2013-09-20,7.358231067657471
2013-09-23,7.358231067657471
2013-09-24,7.371070861816406
2013-09-25,7.371070861816406
2013-09-26,7.416014194488525
2013-09-27,7.416014194488525
2013-09-30,7.371070861816406
2013-10-01,7.441700458526611
2013-10-02,7.441700458526611
2013-10-03,7.390334129333496
2013-10-04,7.4095940589904785
2013-10-07,7.3774919509887695
2013-10-08,7.3132829666137695
2013-10-09,7.281178951263428
2013-10-10,7.428857803344727
2013-10-11,7.525168418884277
2013-10-14,7.563694953918457
2013-10-15,7.525168418884277
2013-10-16,7.640742778778076
2013-10-17,7.730633735656738
2013-10-18,7.814105033874512
2013-10-21,7.833366870880127
2013-10-22,7.929680347442627
2013-10-23,7.8590497970581055
2013-10-24,7.878312110900879
2013-10-25,7.878312110900879
2013-10-28,7.852628231048584
2013-10-29,7.878312110900879
2013-10-30,7.820526123046875
2013-10-31,7.76915979385376
2013-11-01,7.7177934646606445
2013-11-04,7.7948431968688965
2013-11-05,7.737057685852051
2013-11-06,7.807684898376465
2013-11-07,7.672846794128418
2013-11-08,7.7177934646606445
2013-11-11,7.743477821350098
2013-11-12,7.711374282836914
2013-11-13,7.74989652633667
2013-11-14,7.743477821350098
2013-11-15,7.775579929351807
2013-11-18,7.788419723510742
2013-11-19,7.76915979385376
2013-11-20,7.7177934646606445
2013-11-21,7.7948431968688965
2013-11-22,7.82694673538208
2013-11-25,7.839789390563965
2013-11-26,7.846210479736328
2013-11-27,7.878312110900879
2013-11-29,7.92326021194458
2013-12-02,7.865472793579102
2013-12-03,7.820526123046875
2013-12-04,7.820526123046875
2013-12-05,7.76273775100708
2013-12-06,7.884732246398926
2013-12-09,7.891153812408447
2013-12-10,7.897574424743652
2013-12-11,7.8590497970581055
2013-12-12,7.820526123046875
2013-12-13,7.82694673538208
2013-12-16,7.839789390563965
2013-12-17,7.884732246398926
2013-12-18,7.974625587463379
2013-12-19,7.903994560241699
2013-12-20,7.9466023445129395
2013-12-23,8.027758598327637
2013-12-24,8.041285514831543
2013-12-26,8.068338394165039
2013-12-27,8.081865310668945
2013-12-30,8.122442245483398
2013-12-31,8.183311462402344
2014-01-02,8.054810523986816
2014-01-03,8.102152824401855
2014-01-06,8.142730712890625
2014-01-07,8.135968208312988
2014-01-08,8.108917236328125
2014-01-09,8.142730712890625
2014-01-10,8.217126846313477
2014-01-13,8.149496078491211
2014-01-14,8.217126846313477
2014-01-15,8.23741626739502
2014-01-16,8.223889350891113
2014-01-17,8.17654800415039
2014-01-21,8.257704734802246
2014-01-22,8.257704734802246
2014-01-23,8.210362434387207
2014-01-24,8.03452205657959
2014-01-27,7.91955041885376
2014-01-28,8.03452205657959
2014-01-29,7.9466023445129395
2014-01-30,8.027758598327637
2014-01-31,7.851921558380127
2014-02-03,7.696368217468262
2014-02-04,7.784290790557861
2014-02-05,7.77752685546875
2014-02-06,7.851921558380127
2014-02-07,7.966892719268799
2014-02-10,8.00070858001709
2014-02-11,8.075101852416992
2014-02-12,8.088628768920898
2014-02-13,8.142730712890625
2014-02-14,8.190073013305664
2014-02-18,8.23741626739502
2014-02-19,8.17654800415039
2014-02-20,8.203597068786621
2014-02-21,8.210362434387207
2014-02-24,8.311807632446289
2014-02-25,8.2644681930542
2014-02-26,8.257704734802246
2014-02-27,8.284758567810059
2014-02-28,8.372675895690918
2014-03-03,8.223889350891113
2014-03-04,8.338862419128418
2014-03-05,8.325333595275879
2014-03-06,8.413253784179688
2014-03-07,8.39972972869873
2014-03-10,8.406492233276367
2014-03-11,8.338862419128418
2014-03-12,8.2982816696167
2014-03-13,8.183311462402344
2014-03-14,8.135968208312988
2014-03-17,8.23741626739502
2014-03-18,8.25093936920166
2014-03-19,8.230653762817383
2014-03-20,8.203597068786621
2014-03-21,8.178277015686035
2014-03-24,8.171433448791504
2014-03-25,8.198807716369629
2014-03-26,8.164590835571289
2014-03-27,8.157747268676758
2014-03-28,8.226183891296387
2014-03-31,8.315154075622559
2014-04-01,8.35621452331543
2014-04-02,8.369902610778809
2014-04-03,8.349370002746582
2014-04-04,8.301464080810547
2014-04-07,8.205653190612793
2014-04-08,8.144060134887695
2014-04-09,8.294620513916016
2014-04-10,8.164590835571289
2014-04-11,8.198807716369629
2014-04-14,8.007184028625488
2014-04-15,7.993495941162109
2014-04-16,8.102995872497559
2014-04-17,8.157747268676758
2014-04-21,8.164590835571289
2014-04-22,8.267247200012207
2014-04-23,8.219340324401855
2014-04-24,8.233025550842285
2014-04-25,8.150903701782227
2014-04-28,8.096153259277344
2014-04-29,8.137216567993164
2014-04-30,8.116684913635254
2014-05-01,8.13037395477295
2014-05-02,8.13037395477295
2014-05-05,8.109840393066406
2014-05-06,8.102995872497559
2014-05-07,8.068778991699219
2014-05-08,8.034558296203613
2014-05-09,8.027713775634766
2014-05-12,8.109840393066406
2014-05-13,8.109840393066406
2014-05-14,8.109840393066406
2014-05-15,8.027713775634766
2014-05-16,7.925059795379639
2014-05-19,7.979808807373047
2014-05-20,7.925059795379639
2014-05-21,8.02087116241455
2014-05-22,8.075621604919434
2014-05-23,8.096153259277344
2014-05-27,8.150903701782227
2014-05-28,8.198807716369629
2014-05-29,8.219340324401855
2014-05-30,8.205653190612793
2014-06-02,8.185120582580566
2014-06-03,8.198807716369629
2014-06-04,8.226183891296387
2014-06-05,8.315154075622559
2014-06-06,8.41780948638916
2014-06-09,8.39727783203125
2014-06-10,8.410964012145996
2014-06-11,8.390434265136719
2014-06-12,8.383589744567871
2014-06-13,8.369902610778809
2014-06-16,8.383589744567871
2014-06-17,8.369902610778809
2014-06-18,8.43149471282959
2014-06-19,8.445184707641602
2014-06-20,8.450666427612305
2014-06-23,8.443811416625977
2014-06-24,8.320446968078613
2014-06-25,8.341007232666016
2014-06-26,8.423251152038574
2014-06-27,8.430106163024902
2014-06-30,8.450666427612305
2014-07-01,8.498642921447754
2014-07-02,8.539766311645508
2014-07-03,8.56032657623291
2014-07-07,8.505496978759766
2014-07-08,8.361567497253418
2014-07-09,8.354715347290039
2014-07-10,8.286176681518555
2014-07-11,8.224492073059082
2014-07-14,8.306737899780273
2014-07-15,8.327300071716309
2014-07-16,8.313590049743652
2014-07-17,8.245052337646484
2014-07-18,8.313590049743652
2014-07-21,8.313590049743652
2014-07-22,8.327300071716309
2014-07-23,8.361567497253418
2014-07-24,8.341007232666016
2014-07-25,8.327300071716309
2014-07-28,8.293031692504883
2014-07-29,8.293031692504883
2014-07-30,8.210783958435059
2014-07-31,8.046296119689941
2014-08-01,7.984611988067627
2014-08-04,8.025735855102539
2014-08-05,7.964052200317383
2014-08-06,7.936635971069336
2014-08-07,7.8749518394470215
2014-08-08,7.916074275970459
2014-08-11,7.998320579528809
2014-08-12,7.984611988067627
2014-08-13,8.005172729492188
2014-08-14,8.018880844116211
2014-08-15,8.0120267868042
2014-08-18,8.060003280639648
2014-08-19,8.087417602539062
2014-08-20,8.046296119689941
2014-08-21,8.087417602539062
2014-08-22,8.066858291625977
2014-08-25,8.107979774475098
2014-08-26,8.121686935424805
2014-08-27,8.155957221984863
2014-08-28,8.135394096374512
2014-08-29,8.135394096374512
2014-09-02,8.149103164672852
2014-09-03,8.16966438293457
2014-09-04,8.107979774475098
2014-09-05,8.114831924438477
2014-09-08,8.039441108703613
2014-09-09,7.998320579528809
2014-09-10,8.018880844116211
2014-09-11,8.0120267868042
2014-09-12,8.005172729492188
2014-09-15,7.957198143005371
2014-09-16,7.970904350280762
2014-09-17,7.964052200317383
2014-09-18,7.9914655685424805
2014-09-19,7.95060396194458
2014-09-22,7.881348609924316
2014-09-23,7.832869529724121
2014-09-24,7.8190155029296875
2014-09-25,7.735910415649414
2014-09-26,7.756687164306641
2014-09-29,7.701281547546387
2014-09-30,7.687431812286377
2014-10-01,7.590471267700195
2014-10-02,7.548918724060059
2014-10-03,7.541993618011475
2014-10-06,7.583548545837402
2014-10-07,7.4381103515625
2014-10-08,7.541993618011475
2014-10-09,7.355001926422119
2014-10-10,7.223415851593018
2014-10-13,7.154159069061279
2014-10-14,7.147233963012695
2014-10-15,7.112605571746826
2014-10-16,7.126457214355469
2014-10-17,7.244191646575928
2014-10-20,7.320372581481934
2014-10-21,7.47966194152832
2014-10-22,7.424258708953857
2014-10-23,7.45888614654541
2014-10-24,7.548918724060059
2014-10-27,7.507364273071289
2014-10-28,7.590471267700195
2014-10-29,7.590471267700195
2014-10-30,7.604323863983154
2014-10-31,7.687431812286377
2014-11-03,7.632027626037598
2014-11-04,7.666656017303467
2014-11-05,7.659727573394775
2014-11-06,7.638952255249023
2014-11-07,7.687431812286377
2014-11-10,7.742835521697998
2014-11-11,7.749760150909424
2014-11-12,7.728984832763672
2014-11-13,7.742835521697998
2014-11-14,7.763614177703857
2014-11-17,7.749760150909424
2014-11-18,7.888274192810059
2014-11-19,7.867498874664307
2014-11-20,7.860570430755615
2014-11-21,7.874423980712891
2014-11-24,7.915975093841553
2014-11-25,7.888274192810059
2014-11-26,7.93675422668457
2014-11-28,7.888274192810059
2014-12-01,7.805166244506836
2014-12-02,7.798242092132568
2014-12-03,7.8190155029296875
2014-12-04,7.8190155029296875
2014-12-05,7.860570430755615
2014-12-08,7.798242092132568
2014-12-09,7.798242092132568
2014-12-10,7.735910415649414
2014-12-11,7.701281547546387
2014-12-12,7.5766215324401855
2014-12-15,7.514289855957031
2014-12-16,7.521214962005615
2014-12-17,7.638952255249023
2014-12-18,7.756687164306641
2014-12-19,7.813411235809326
2014-12-22,7.806318759918213
2014-12-23,7.813411235809326
2014-12-24,7.834679126739502
2014-12-26,7.863042831420898
2014-12-29,7.806318759918213
2014-12-30,7.806318759918213
2014-12-31,7.78504753112793
2015-01-02,7.7637786865234375
2015-01-05,7.685785293579102
2015-01-06,7.565250873565674
2015-01-07,7.621973514556885
2015-01-08,7.707057476043701
2015-01-09,7.707057476043701
2015-01-12,7.664514541625977
2015-01-13,7.671604156494141
2015-01-14,7.657423973083496
2015-01-15,7.565250873565674
2015-01-16,7.60070276260376
2015-01-20,7.629063129425049
2015-01-21,7.650335311889648
2015-01-22,7.777959823608398
2015-01-23,7.74959659576416
2015-01-26,7.8488593101501465
2015-01-27,7.863042831420898
2015-01-28,7.756687164306641
2015-01-29,7.820498943328857
2015-01-30,7.7425079345703125
2015-02-02,7.841769218444824
2015-02-03,7.997754096984863
2015-02-04,7.919764041900635
2015-02-05,8.026114463806152
2015-02-06,7.955215930938721
2015-02-09,7.955215930938721
2015-02-10,7.969394683837891
2015-02-11,7.948122024536133
2015-02-12,8.068656921386719
2015-02-13,8.118287086486816
2015-02-17,8.153740882873535
2015-02-18,8.175009727478027
2015-02-19,8.203370094299316
2015-02-20,8.231732368469238
2015-02-23,8.196280479431152
2015-02-24,8.274271011352539
2015-02-25,8.281362533569336
2015-02-26,8.260090827941895
2015-02-27,8.238821983337402
2015-03-02,8.267184257507324
2015-03-03,8.238821983337402
2015-03-04,8.182099342346191
2015-03-05,8.224640846252441
2015-03-06,8.153740882873535
2015-03-09,8.132469177246094
2015-03-10,8.01193618774414
2015-03-11,8.004842758178711
2015-03-12,8.061566352844238
2015-03-13,8.019025802612305
2015-03-16,8.08992862701416
2015-03-17,8.040295600891113
2015-03-18,8.196280479431152
2015-03-19,8.08992862701416
2015-03-20,8.217629432678223
2015-03-23,8.282561302185059
2015-03-24,8.239273071289062
2015-03-25,8.188767433166504
2015-03-26,8.131051063537598
2015-03-27,8.15269660949707
2015-03-30,8.188767433166504
2015-03-31,8.15269660949707
2015-04-01,8.217629432678223
2015-04-02,8.282561302185059
2015-04-06,8.3330659866333
2015-04-07,8.318635940551758
2015-04-08,8.390783309936523
2015-04-09,8.426856994628906
2015-04-10,8.426856994628906
2015-04-13,8.470146179199219
2015-04-14,8.470146179199219
2015-04-15,8.520649909973145
2015-04-16,8.571152687072754
2015-04-17,8.477360725402832
2015-04-20,8.484576225280762
2015-04-21,8.535079002380371
2015-04-22,8.563937187194824
2015-04-23,8.571152687072754
2015-04-24,8.585582733154297
2015-04-27,8.621655464172363
2015-04-28,8.650514602661133
2015-04-29,8.63608455657959
2015-04-30,8.592799186706543
2015-05-01,8.628870964050293
2015-05-04,8.664944648742676
2015-05-05,8.57836627960205
2015-05-06,8.527862548828125
2015-05-07,8.542292594909668
2015-05-08,8.643301010131836
2015-05-11,8.621655464172363
2015-05-12,8.614441871643066
2015-05-13,8.672161102294922
2015-05-14,8.751521110534668
2015-05-15,8.80202579498291
2015-05-18,8.816454887390137
2015-05-19,8.80202579498291
2015-05-20,8.838098526000977
2015-05-21,8.888603210449219
2015-05-22,8.895817756652832
2015-05-26,8.80202579498291
2015-05-27,8.83088493347168
2015-05-28,8.859742164611816
2015-05-29,8.82366943359375
2015-06-01,8.82366943359375
2015-06-02,8.888603210449219
2015-06-03,8.946320533752441
2015-06-04,8.874174118041992
2015-06-05,8.82366943359375
2015-06-08,8.794812202453613
2015-06-09,8.715449333190918
2015-06-10,8.845314979553223
2015-06-11,8.852530479431152
2015-06-12,8.845314979553223
2015-06-15,8.78038215637207
2015-06-16,8.751521110534668
2015-06-17,8.765952110290527
2015-06-18,8.809240341186523
2015-06-19,8.8040132522583
2015-06-22,8.886153221130371
2015-06-23,8.923491477966309
2015-06-24,8.85628604888916
2015-06-25,8.878686904907227
2015-06-26,8.863751411437988
2015-06-29,8.602396965026855
2015-06-30,8.654666900634766
2015-07-01,8.692004203796387
2015-07-02,8.662131309509277
2015-07-06,8.482914924621582
2015-07-07,8.438114166259766
2015-07-08,8.22902774810791
2015-07-09,8.408242225646973
2015-07-10,8.654666900634766
2015-07-13,8.729339599609375
2015-07-14,8.76667594909668
2015-07-15,8.751742362976074
2015-07-16,8.84881591796875
2015-07-17,8.84881591796875
2015-07-20,8.841349601745605
2015-07-21,8.84881591796875
2015-07-22,8.811481475830078
2015-07-23,8.781612396240234
2015-07-24,8.684536933898926
2015-07-27,8.587461471557617
2015-07-28,8.71440315246582
2015-07-29,8.759208679199219
2015-07-30,8.73680591583252
2015-07-31,8.76667594909668
2015-08-03,8.721871376037598
2015-08-04,8.76667594909668
2015-08-05,8.744275093078613
2015-08-06,8.699471473693848
2015-08-07,8.662131309509277
2015-08-10,8.8040132522583
2015-08-11,8.692004203796387
2015-08-12,8.632264137268066
2015-08-13,8.677066802978516
2015-08-14,8.71440315246582
2015-08-17,8.669598579406738
2015-08-18,8.632264137268066
2015-08-19,8.557588577270508
2015-08-20,8.273831367492676
2015-08-21,8.124483108520508
2015-08-24,7.766050338745117
2015-08-25,7.870594024658203
2015-08-26,8.094613075256348
2015-08-27,8.266364097595215
2015-08-28,8.273831367492676
2015-08-31,8.221558570861816
2015-09-01,7.975137233734131
2015-09-02,8.087145805358887
2015-09-03,8.13941764831543
2015-09-04,8.034873962402344
2015-09-08,8.273831367492676
2015-09-09,8.161820411682129
2015-09-10,8.243961334228516
2015-09-11,8.214091300964355
2015-09-14,8.1543550491333
2015-09-15,8.169288635253906
2015-09-16,8.266364097595215
2015-09-17,8.303698539733887
2015-09-18,8.131950378417969
2015-09-21,8.199156761169434
2015-09-22,8.057276725769043
2015-09-23,7.99753999710083
2015-09-24,7.952733993530273
2015-09-25,7.975137233734131
2015-09-28,7.7809858322143555
2015-09-29,7.676441669464111
2015-09-30,7.840724945068359
2015-10-01,7.900463581085205
2015-10-02,8.027406692504883
2015-10-05,8.146885871887207
2015-10-06,8.169288635253906
2015-10-07,8.29623031616211
2015-10-08,8.311169624328613
2015-10-09,8.273831367492676
2015-10-12,8.25142765045166
2015-10-13,8.1543550491333
2015-10-14,8.146885871887207
2015-10-15,8.25889778137207
2015-10-16,8.25142765045166
2015-10-19,8.206624984741211
2015-10-20,8.214091300964355
2015-10-21,8.146885871887207
2015-10-22,8.214091300964355
2015-10-23,8.318634986877441
2015-10-26,8.281299591064453
2015-10-27,8.199156761169434
2015-10-28,8.236493110656738
2015-10-29,8.206624984741211
2015-10-30,8.199156761169434
2015-11-02,8.326101303100586
2015-11-03,8.318634986877441
2015-11-04,8.29623031616211
2015-11-05,8.273831367492676
2015-11-06,8.273831367492676
2015-11-09,8.191692352294922
2015-11-10,8.169288635253906
2015-11-11,8.161820411682129
2015-11-12,8.079679489135742
2015-11-13,7.975137233734131
2015-11-16,8.117015838623047
2015-11-17,8.042343139648438
2015-11-18,8.124483108520508
2015-11-19,8.124483108520508
2015-11-20,8.117015838623047
2015-11-23,8.10954761505127
2015-11-24,8.094613075256348
2015-11-25,8.13941764831543
2015-11-27,8.13941764831543
2015-11-30,8.184224128723145
2015-12-01,8.199156761169434
2015-12-02,8.169288635253906
2015-12-03,8.117015838623047
2015-12-04,8.13941764831543
2015-12-07,8.072213172912598
2015-12-08,7.975137233734131
2015-12-09,7.945267677307129
2015-12-10,7.945267677307129
2015-12-11,7.751116752624512
2015-12-14,7.646572113037109
2015-12-15,7.766050338745117
2015-12-16,7.892996311187744
2015-12-17,7.840724945068359
2015-12-18,7.754480838775635
2015-12-21,7.821976184844971
2015-12-22,7.851974010467529
2015-12-23,8.0094633102417
2015-12-24,8.039460182189941
2015-12-28,7.9644646644592285
2015-12-29,7.994463920593262
2015-12-30,7.919468879699707
2015-12-31,7.889470100402832
2016-01-04,7.806976795196533
2016-01-05,7.7469801902771
2016-01-06,7.649486541748047
2016-01-07,7.432002067565918
2016-01-08,7.327009201049805
2016-01-11,7.282011985778809
2016-01-12,7.289511680603027
2016-01-13,7.139520168304443
2016-01-14,7.207015514373779
2016-01-15,7.012030601501465
2016-01-19,6.974531650543213
2016-01-20,6.869538307189941
2016-01-21,6.914536476135254
2016-01-22,7.109523296356201
2016-01-25,7.00452995300293
2016-01-26,7.132021427154541
2016-01-27,7.072024822235107
2016-01-28,7.102023601531982
2016-01-29,7.214515209197998
2016-02-01,7.252013206481934
2016-02-02,7.0645246505737305
2016-02-03,7.102023601531982
2016-02-04,7.132021427154541
2016-02-05,7.072024822235107
2016-02-08,6.7945451736450195
2016-02-09,6.674551963806152
2016-02-10,6.71954870223999
2016-02-11,6.5770583152771
2016-02-12,6.734547138214111
2016-02-16,6.914536476135254
2016-02-17,7.072024822235107
2016-02-18,7.079524040222168
2016-02-19,7.049527645111084
2016-02-22,7.109523296356201
2016-02-23,7.019528865814209
2016-02-24,7.019528865814209
2016-02-25,7.079524040222168
2016-02-26,7.124522686004639
2016-02-29,7.094523906707764
2016-03-01,7.274511814117432
2016-03-02,7.327009201049805
2016-03-03,7.38700532913208
2016-03-04,7.462000370025635
2016-03-07,7.4994964599609375
2016-03-08,7.38700532913208
2016-03-09,7.364505767822266
2016-03-10,7.357006549835205
2016-03-11,7.514495372772217
2016-03-14,7.559492111206055
2016-03-15,7.491996765136719
2016-03-16,7.604490280151367
2016-03-17,7.701983451843262
2016-03-18,7.741411209106445
2016-03-21,7.771738052368164
2016-03-22,7.779321670532227
2016-03-23,7.627678394317627
2016-03-24,7.597348690032959
2016-03-28,7.627678394317627
2016-03-29,7.733828067779541
2016-03-30,7.809652328491211
2016-03-31,7.817233085632324
2016-04-01,7.847561836242676
2016-04-04,7.786904335021973
2016-04-05,7.642841339111328
2016-04-06,7.718664646148682
2016-04-07,7.582184314727783
2016-04-08,7.635260581970215
2016-04-11,7.658006191253662
2016-04-12,7.779321670532227
2016-04-13,7.908218860626221
2016-04-14,7.885471343994141
2016-04-15,7.885471343994141
2016-04-18,7.938548564910889
2016-04-19,8.052279472351074
2016-04-20,8.029533386230469
2016-04-21,7.961295127868652
2016-04-22,7.99920654296875
2016-04-25,7.968877792358398
2016-04-26,8.014369010925293
2016-04-27,8.029533386230469
2016-04-28,7.900637149810791
2016-04-29,7.877890586853027
2016-05-02,7.923383712768555
2016-05-03,7.786904335021973
2016-05-04,7.771738052368164
2016-05-05,7.7565741539001465
2016-05-06,7.764157295227051
2016-05-09,7.741411209106445
2016-05-10,7.824814319610596
2016-05-11,7.802070140838623
2016-05-12,7.824814319610596
2016-05-13,7.718664646148682
2016-05-16,7.779321670532227
2016-05-17,7.771738052368164
2016-05-18,7.794486045837402
2016-05-19,7.748992443084717
2016-05-20,7.779321670532227
2016-05-23,7.802070140838623
2016-05-24,7.915799617767334
2016-05-25,7.984041690826416
2016-05-26,7.991623401641846
2016-05-27,8.006787300109863
2016-05-31,7.991623401641846
2016-06-01,7.99920654296875
2016-06-02,7.99920654296875
2016-06-03,8.037117004394531
2016-06-06,8.090190887451172
2016-06-07,8.105354309082031
2016-06-08,8.12052059173584
2016-06-09,8.090190887451172
2016-06-10,7.915799617767334
2016-06-13,7.817233085632324
2016-06-14,7.69591760635376
2016-06-15,7.718664646148682
2016-06-16,7.680752277374268
2016-06-17,7.791849136352539
2016-06-20,7.944032192230225
2016-06-21,7.966860771179199
2016-06-22,7.989688396453857
2016-06-23,8.172308921813965
2016-06-24,7.578788757324219
2016-06-27,7.243982791900635
2016-06-28,7.4342145919799805
2016-06-29,7.578788757324219
2016-06-30,7.662491321563721
2016-07-01,7.723363876342773
2016-07-05,7.4874796867370605
2016-07-06,7.49508810043335
2016-07-07,7.510307788848877
2016-07-08,7.578788757324219
2016-07-11,7.685318946838379
2016-07-12,7.799456596374512
2016-07-13,7.799456596374512
2016-07-14,7.867941379547119
2016-07-15,7.845113754272461
2016-07-18,7.898378372192383
2016-07-19,7.875550270080566
2016-07-20,7.951642036437988
2016-07-21,7.951642036437988
2016-07-22,7.98207950592041
2016-07-25,8.020125389099121
2016-07-26,8.042952537536621
2016-07-27,8.080999374389648
2016-07-28,8.065780639648438
2016-07-29,8.119044303894043
2016-08-01,8.05056095123291
2016-08-02,8.0125150680542
2016-08-03,8.042952537536621
2016-08-04,8.09621810913086
2016-08-05,8.14187240600586
2016-08-08,8.195136070251465
2016-08-09,8.233181953430176
2016-08-10,8.210354804992676
2016-08-11,8.278839111328125
2016-08-12,8.263618469238281
2016-08-15,8.301666259765625
2016-08-16,8.278839111328125
2016-08-17,8.248401641845703
2016-08-18,8.332104682922363
2016-08-19,8.29405689239502
2016-08-22,8.301666259765625
2016-08-23,8.301666259765625
2016-08-24,8.29405689239502
2016-08-25,8.256011009216309
2016-08-26,8.217964172363281
2016-08-29,8.278839111328125
2016-08-30,8.278839111328125
2016-08-31,8.27122974395752
2016-09-01,8.339713096618652
2016-09-02,8.370147705078125
2016-09-06,8.453848838806152
2016-09-07,8.453848838806152
2016-09-08,8.476677894592285
2016-09-09,8.324495315551758
2016-09-12,8.362540245056152
2016-09-13,8.286447525024414
2016-09-14,8.27122974395752
2016-09-15,8.370147705078125
2016-09-16,8.295721054077148
2016-09-19,8.326732635498047
2016-09-20,8.342238426208496
2016-09-21,8.435275077819824
2016-09-22,8.474040985107422
2016-09-23,8.40426254272461
2016-09-26,8.33448600769043
2016-09-27,8.326732635498047
2016-09-28,8.388754844665527
2016-09-29,8.373250007629395
2016-09-30,8.412015914916992
2016-10-03,8.427521705627441
2016-10-04,8.396510124206543
2016-10-05,8.45853328704834
2016-10-06,8.396510124206543
2016-10-07,8.342238426208496
2016-10-10,8.373250007629395
2016-10-11,8.264708518981934
2016-10-12,8.256956100463867
2016-10-13,8.163919448852539
2016-10-14,8.117402076721191
2016-10-17,8.086389541625977
2016-10-18,8.156166076660156
2016-10-19,8.202683448791504
2016-10-20,8.179425239562988
2016-10-21,8.202683448791504
2016-10-24,8.280214309692383
2016-10-25,8.295721054077148
2016-10-26,8.256956100463867
2016-10-27,8.233695983886719
2016-10-28,8.249202728271484
2016-10-31,8.210436820983887
2016-11-01,8.163919448852539
2016-11-02,8.117402076721191
2016-11-03,8.10189437866211
2016-11-04,8.047624588012695
2016-11-07,8.163919448852539
2016-11-08,8.194930076599121
2016-11-09,8.202683448791504
2016-11-10,8.264708518981934
2016-11-11,8.256956100463867
2016-11-14,8.225942611694336
2016-11-15,8.303474426269531
2016-11-16,8.2724609375
2016-11-17,8.365495681762695
2016-11-18,8.40426254272461
2016-11-21,8.419767379760742
2016-11-22,8.450780868530273
2016-11-23,8.427521705627441
2016-11-25,8.536063194274902
2016-11-28,8.466286659240723
2016-11-29,8.474040985107422
2016-11-30,8.466286659240723
2016-12-01,8.520557403564453
2016-12-02,8.52830982208252
2016-12-05,8.621347427368164
2016-12-06,8.65235710144043
2016-12-07,8.768653869628906
2016-12-08,8.784160614013672
2016-12-09,8.807416915893555
2016-12-12,8.768653869628906
2016-12-13,8.815171241760254
2016-12-14,8.65235710144043
2016-12-15,8.65235710144043
2016-12-16,8.656272888183594
2016-12-19,8.664098739624023
2016-12-20,8.703231811523438
2016-12-21,8.6797513961792
2016-12-22,8.648445129394531
2016-12-23,8.648445129394531
2016-12-27,8.664098739624023
2016-12-28,8.609313011169434
2016-12-29,8.648445129394531
2016-12-30,8.695403099060059
2017-01-03,8.71888542175293
2017-01-04,8.883244514465332
2017-01-05,8.945857048034668
2017-01-06,8.938032150268555
2017-01-09,8.906723976135254
2017-01-10,8.87541675567627
2017-01-11,8.914551734924316
2017-01-12,8.92237663269043
2017-01-13,8.938032150268555
2017-01-17,8.914551734924316
2017-01-18,8.891070365905762
2017-01-19,8.86759090423584
2017-01-20,8.914551734924316
2017-01-23,8.938032150268555
2017-01-24,8.992816925048828
2017-01-25,9.071085929870605
2017-01-26,9.094563484191895
2017-01-27,9.071085929870605
2017-01-30,9.00064468383789
2017-01-31,9.031950950622559
2017-02-01,9.086735725402832
2017-02-02,9.071085929870605
2017-02-03,9.125869750976562
2017-02-06,9.11021900177002
2017-02-07,9.141523361206055
2017-02-08,9.180657386779785
2017-02-09,9.180657386779785
2017-02-10,9.196310997009277
2017-02-13,9.243270874023438
2017-02-14,9.274577140808105
2017-02-15,9.321535110473633
2017-02-16,9.29805850982666
2017-02-17,9.243270874023438
2017-02-21,9.258923530578613
2017-02-22,9.235443115234375
2017-02-23,9.219789505004883
2017-02-24,9.141523361206055
2017-02-27,9.125869750976562
2017-02-28,9.086735725402832
2017-03-01,9.180657386779785
2017-03-02,9.125869750976562
2017-03-03,9.16500473022461
2017-03-06,9.149351119995117
2017-03-07,9.16500473022461
2017-03-08,9.133696556091309
2017-03-09,9.133696556091309
2017-03-10,9.204137802124023
2017-03-13,9.26675033569336
2017-03-14,9.188483238220215
2017-03-15,9.290229797363281
2017-03-16,9.329363822937012
2017-03-17,9.358609199523926
2017-03-20,9.382320404052734
2017-03-21,9.27956771850586
2017-03-22,9.240043640136719
2017-03-23,9.27956771850586
2017-03-24,9.263757705688477
2017-03-27,9.240043640136719
2017-03-28,9.224236488342285
2017-03-29,9.161004066467285
2017-03-30,9.216333389282227
2017-03-31,9.240043640136719
2017-04-03,9.192619323730469
2017-04-04,9.240043640136719
2017-04-05,9.145194053649902
2017-04-06,9.192619323730469
2017-04-07,9.18471622467041
2017-04-10,9.216333389282227
2017-04-11,9.247950553894043
2017-04-12,9.240043640136719
2017-04-13,9.20052719116211
2017-04-17,9.287470817565918
2017-04-18,9.247950553894043
2017-04-19,9.240043640136719
2017-04-20,9.334894180297852
2017-04-21,9.32699203491211
2017-04-24,9.49298095703125
2017-04-25,9.587831497192383
2017-04-26,9.635257720947266
2017-04-27,9.70639419555664
2017-04-28,9.70639419555664
2017-05-01,9.730109214782715
2017-05-02,9.848671913146973
2017-05-03,9.76962947845459
2017-05-04,9.777532577514648
2017-05-05,9.848671913146973
2017-05-08,9.785438537597656
2017-05-09,9.801244735717773
2017-05-10,9.809151649475098
2017-05-11,9.793343544006348
2017-05-12,9.793343544006348
2017-05-15,9.840768814086914
2017-05-16,9.88819408416748
