Date,IHI
2014-02-25,94.20001220703125
2014-02-26,94.49925231933594
2014-02-27,94.92403411865234
2014-02-28,94.91436004638672
2014-03-03,94.25792694091797
2014-03-04,95.82179260253906
2014-03-05,95.75423431396484
2014-03-06,95.80248260498047
2014-03-07,95.73492431640625
2014-03-10,95.78321075439453
2014-03-11,95.52253723144531
2014-03-12,95.37773132324219
2014-03-13,94.18067932128906
2014-03-14,93.81385803222656
2014-03-17,94.38343048095703
2014-03-18,95.35842895507812
2014-03-19,95.02054595947266
2014-03-20,94.78887939453125
2014-03-21,93.96831512451172
2014-03-24,92.79057312011719
2014-03-25,93.34812927246094
2014-03-26,93.41578674316406
2014-03-27,93.72501373291016
2014-03-28,94.02459716796875
2014-03-31,95.48374938964844
2014-04-01,96.324462890625
2014-04-02,96.88493347167969
2014-04-03,97.339111328125
2014-04-04,95.80264282226562
2014-04-07,94.40145874023438
2014-04-08,93.763671875
2014-04-09,94.85562896728516
2014-04-10,92.63304138183594
2014-04-11,91.47344970703125
2014-04-14,92.36247253417969
2014-04-15,92.60407257080078
2014-04-16,92.7586898803711
2014-04-17,93.00025177001953
2014-04-21,93.31916046142578
2014-04-22,93.3577880859375
2014-04-23,92.5557632446289
2014-04-24,92.54608154296875
2014-04-25,91.60874938964844
2014-04-28,91.93728637695312
2014-04-29,91.84066009521484
2014-04-30,91.82133483886719
2014-05-01,92.27550506591797
2014-05-02,92.50743865966797
2014-05-05,93.00992584228516
2014-05-06,92.67169952392578
2014-05-07,92.89395904541016
2014-05-08,92.97128295898438
2014-05-09,93.69601440429688
2014-05-12,94.9619140625
2014-05-13,94.58506774902344
2014-05-14,94.29515838623047
2014-05-15,93.22254180908203
2014-05-16,94.01493072509766
2014-05-19,94.50775146484375
2014-05-20,93.32882690429688
2014-05-21,93.71537017822266
2014-05-22,93.66702270507812
2014-05-23,93.79266357421875
2014-05-27,94.17920684814453
2014-05-28,94.57540130615234
2014-05-29,94.95226287841797
2014-05-30,95.05856323242188
2014-06-02,94.89427185058594
2014-06-03,95.10688018798828
2014-06-04,95.725341796875
