Date,SPY
2017-02-09,216.58680725097656
2017-02-10,217.44149780273438
2017-02-13,218.62496948242188
2017-02-14,219.49844360351562
2017-02-15,220.644287109375
2017-02-16,220.4564666748047
2017-02-17,220.80397033691406
2017-02-21,222.118896484375
2017-02-22,221.92164611816406
2017-02-23,222.07191467285156
2017-02-24,222.3537139892578
2017-02-27,222.7012176513672
2017-02-28,222.10009765625
2017-03-01,225.20895385742188
2017-03-02,223.7907257080078
2017-03-03,223.93162536621094
2017-03-06,223.2647705078125
2017-03-07,222.59788513183594
2017-03-08,222.1846160888672
2017-03-09,222.46640014648438
2017-03-10,223.24594116210938
2017-03-13,223.35867309570312
2017-03-14,222.5039520263672
2017-03-15,224.42938232421875
2017-03-16,223.98797607421875
2017-03-17,223.59458923339844
2017-03-20,223.34934997558594
2017-03-21,220.48162841796875
2017-03-22,221.00045776367188
2017-03-23,220.76466369628906
2017-03-24,220.60426330566406
2017-03-27,220.37786865234375
2017-03-28,221.9815216064453
2017-03-29,222.1890411376953
2017-03-30,222.89654541015625
2017-03-31,222.3777313232422
2017-04-03,221.99095153808594
2017-04-04,222.13241577148438
2017-04-05,221.47215270996094
2017-04-06,222.09475708007812
2017-04-07,221.86830139160156
2017-04-10,222.00039672851562
2017-04-11,221.73626708984375
2017-04-12,220.76466369628906
2017-04-13,219.33079528808594
2017-04-17,221.27403259277344
2017-04-18,220.6136932373047
2017-04-19,220.2080841064453
2017-04-20,222.00039672851562
2017-04-21,221.2928924560547
2017-04-24,223.72665405273438
2017-04-25,225.02842712402344
2017-04-26,224.88694763183594
2017-04-27,225.07559204101562
2017-04-28,224.58509826660156
2017-05-01,225.1510467529297
2017-05-02,225.23594665527344
2017-05-03,224.96240234375
2017-05-04,225.22654724121094
2017-05-05,226.11325073242188
2017-05-08,226.07553100585938
2017-05-09,225.86798095703125
2017-05-10,226.2736053466797
2017-05-11,225.8114013671875
2017-05-12,225.4340362548828
2017-05-15,226.6792449951172
2017-05-16,226.47169494628906
2017-05-17,222.45318603515625
2017-05-18,223.34934997558594
2017-05-19,224.80203247070312
2017-05-22,225.94345092773438
2017-05-23,226.44342041015625
2017-05-24,226.9716796875
2017-05-25,228.05645751953125
2017-05-26,228.00930786132812
2017-05-30,227.81121826171875
2017-05-31,227.75462341308594
2017-06-01,229.56578063964844
2017-06-02,230.3298797607422
2017-06-05,230.16009521484375
2017-06-06,229.4242706298828
2017-06-07,229.8488006591797
2017-06-08,229.9619903564453
2017-06-09,229.61297607421875
2017-06-12,229.56578063964844
2017-06-13,230.68836975097656
2017-06-14,230.39590454101562
2017-06-15,229.95257568359375
2017-06-16,230.0028076171875
2017-06-19,231.9176025390625
2017-06-20,230.35353088378906
2017-06-21,230.29664611816406
2017-06-22,230.19236755371094
2017-06-23,230.46726989746094
2017-06-26,230.6189422607422
2017-06-27,228.76101684570312
2017-06-28,230.8085174560547
2017-06-29,228.77996826171875
2017-06-30,229.20654296875
2017-07-03,229.59519958496094
2017-07-05,230.1260223388672
2017-07-06,228.02163696289062
2017-07-07,229.50039672851562
2017-07-10,229.74684143066406
2017-07-11,229.5762176513672
2017-07-12,231.3014373779297
2017-07-13,231.69007873535156
2017-07-14,232.7707061767578
2017-07-17,232.74227905273438
2017-07-18,232.86550903320312
2017-07-19,234.12623596191406
2017-07-20,234.23049926757812
2017-07-21,234.02198791503906
2017-07-24,233.965087890625
2017-07-25,234.53384399414062
2017-07-26,234.5433349609375
2017-07-27,234.32528686523438
2017-07-28,234.05039978027344
2017-07-31,233.91770935058594
2017-08-01,234.43907165527344
2017-08-02,234.5528106689453
2017-08-03,234.09780883789062
2017-08-04,234.52438354492188
2017-08-07,234.9604034423828
2017-08-08,234.38217163085938
2017-08-09,234.37269592285156
2017-08-10,231.06446838378906
2017-08-11,231.4056854248047
2017-08-14,233.69964599609375
2017-08-15,233.67123413085938
2017-08-16,234.078857421875
2017-08-17,230.42935180664062
2017-08-18,230.06915283203125
2017-08-21,230.24923706054688
2017-08-22,232.65695190429688
2017-08-23,231.8228302001953
2017-08-24,231.2825164794922
2017-08-25,231.8228302001953
2017-08-28,231.83229064941406
2017-08-29,232.0977020263672
2017-08-30,233.197265625
2017-08-31,234.6002197265625
2017-09-01,234.93197631835938
2017-09-05,233.24464416503906
2017-09-06,234.0408935546875
2017-09-07,234.0124969482422
2017-09-08,233.7375946044922
2017-09-11,236.2305908203125
2017-09-12,237.02687072753906
2017-09-13,237.140625
2017-09-14,237.06480407714844
2017-09-15,237.3839111328125
2017-09-18,237.8887939453125
2017-09-19,238.126953125
2017-09-20,238.2126922607422
2017-09-21,237.57443237304688
2017-09-22,237.62208557128906
2017-09-25,237.13624572753906
2017-09-26,237.2791290283203
2017-09-27,238.2031707763672
2017-09-28,238.48895263671875
2017-09-29,239.32728576660156
2017-10-02,240.36563110351562
2017-10-03,240.88003540039062
2017-10-04,241.1658477783203
2017-10-05,242.59478759765625
2017-10-06,242.3184814453125
2017-10-09,241.9184112548828
2017-10-10,242.55665588378906
2017-10-11,242.9376983642578
2017-10-12,242.57569885253906
2017-10-13,242.8710479736328
2017-10-16,243.1949005126953
2017-10-17,243.3663787841797
2017-10-18,243.6045379638672
2017-10-19,243.6712188720703
2017-10-20,244.92868041992188
2017-10-23,243.97605895996094
2017-10-24,244.4047393798828
2017-10-25,243.1949005126953
2017-10-26,243.50927734375
2017-10-27,245.50025939941406
2017-10-30,244.5857391357422
2017-10-31,244.9667510986328
2017-11-01,245.29066467285156
2017-11-02,245.3859405517578
2017-11-03,246.20521545410156
2017-11-06,246.5862579345703
2017-11-07,246.414794921875
2017-11-08,246.8339080810547
2017-11-09,245.93846130371094
2017-11-10,245.86224365234375
2017-11-13,246.0908660888672
2017-11-14,245.51930236816406
2017-11-15,244.2904510498047
2017-11-16,246.36715698242188
2017-11-17,245.6431427001953
2017-11-20,246.06227111816406
2017-11-21,247.6722412109375
2017-11-22,247.45315551757812
2017-11-24,248.02468872070312
2017-11-27,247.90086364746094
2017-11-28,250.41580200195312
2017-11-29,250.2633819580078
2017-11-30,252.4544219970703
2017-12-01,251.9304656982422
2017-12-04,251.62564086914062
2017-12-05,250.72061157226562
2017-12-06,250.76828002929688
2017-12-07,251.55892944335938
2017-12-08,252.9307403564453
2017-12-11,253.6928253173828
2017-12-12,254.14053344726562
2017-12-13,254.1119842529297
2017-12-14,253.07362365722656
2017-12-15,255.18109130859375
2017-12-18,256.7992248535156
2017-12-19,255.81300354003906
2017-12-20,255.67892456054688
2017-12-21,256.2055358886719
2017-12-22,256.1385498046875
2017-12-26,255.83216857910156
2017-12-27,255.95660400390625
2017-12-28,256.4832458496094
2017-12-29,255.51617431640625
2018-01-02,257.3450012207031
2018-01-03,258.97271728515625
2018-01-04,260.0642395019531
2018-01-05,261.79730224609375
2018-01-08,262.2760925292969
2018-01-09,262.8697204589844
2018-01-10,262.467529296875
2018-01-11,264.38250732421875
2018-01-12,266.1060485839844
2018-01-16,265.1964416503906
2018-01-17,267.72412109375
2018-01-18,267.2742004394531
2018-01-19,268.49017333984375
2018-01-22,270.67327880859375
2018-01-23,271.2477722167969
2018-01-24,271.1424560546875
2018-01-25,271.25732421875
2018-01-26,274.3978576660156
2018-01-29,272.57867431640625
2018-01-30,269.7828369140625
2018-01-31,269.9167785644531
2018-02-01,269.6104736328125
2018-02-02,263.7410583496094
2018-02-05,252.71066284179688
2018-02-06,257.689697265625
2018-02-07,256.291748046875
2018-02-08,246.67855834960938
2018-02-09,250.38404846191406
2018-02-12,254.06082153320312
2018-02-13,254.69273376464844
2018-02-14,258.1301574707031
2018-02-15,261.4238586425781
2018-02-16,261.50048828125
2018-02-20,259.8631896972656
2018-02-21,258.570556640625
2018-02-22,258.90570068359375
2018-02-23,263.032470703125
2018-02-26,266.0868835449219
2018-02-27,262.764404296875
2018-02-28,260.1025390625
2018-03-01,256.32049560546875
2018-03-02,257.6418151855469
2018-03-05,260.61956787109375
2018-03-06,261.2802734375
2018-03-07,261.1845703125
2018-03-08,262.44842529296875
2018-03-09,267.01568603515625
2018-03-12,266.6805419921875
2018-03-13,264.95703125
2018-03-14,263.59735107421875
2018-03-15,263.3101501464844
2018-03-16,263.595703125
2018-03-19,260.02911376953125
2018-03-20,260.4714050292969
2018-03-21,259.9714660644531
2018-03-22,253.47291564941406
2018-03-23,248.07025146484375
2018-03-26,254.8572235107422
2018-03-27,250.5216522216797
2018-03-28,249.7813720703125
2018-03-29,252.9730224609375
2018-04-02,247.51266479492188
2018-04-03,250.68505859375
2018-04-04,253.36715698242188
2018-04-05,255.36672973632812
2018-04-06,249.67564392089844
2018-04-09,250.9061279296875
2018-04-10,254.8956298828125
2018-04-11,253.55946350097656
2018-04-12,255.64552307128906
2018-04-13,254.8956298828125
2018-04-16,256.9913635253906
2018-04-17,259.7407531738281
2018-04-18,259.93304443359375
2018-04-19,258.4910583496094
2018-04-20,256.2991943359375
2018-04-23,256.2607421875
2018-04-24,252.80960083007812
2018-04-25,253.43443298339844
2018-04-26,256.01080322265625
2018-04-27,256.25115966796875
2018-04-30,254.28042602539062
2018-05-01,254.7322540283203
2018-05-02,253.02110290527344
2018-05-03,252.46353149414062
2018-05-04,255.7319793701172
2018-05-07,256.59722900390625
2018-05-08,256.59722900390625
2018-05-09,259.07745361328125
2018-05-10,261.4999694824219
2018-05-11,262.2978820800781
2018-05-14,262.4228820800781
2018-05-15,260.6155700683594
2018-05-16,261.7114562988281
2018-05-17,261.4903869628906
2018-05-18,260.8366394042969
2018-05-21,262.7977294921875
2018-05-22,262.0671081542969
2018-05-23,262.78814697265625
2018-05-24,262.2497863769531
2018-05-25,261.62493896484375
2018-05-29,258.6159973144531
2018-05-30,262.0671081542969
2018-05-31,260.46173095703125
2018-06-01,263.01885986328125
2018-06-04,264.2685852050781
2018-06-05,264.46087646484375
2018-06-06,266.6719055175781
2018-06-07,266.6430969238281
2018-06-08,267.431396484375
2018-06-11,267.7870178222656
2018-06-12,268.1331787109375
2018-06-13,267.2775573730469
2018-06-14,267.9504699707031
2018-06-15,267.6086730957031
2018-06-18,267.0582275390625
2018-06-19,266.03466796875
2018-06-20,266.4884948730469
2018-06-21,264.8179626464844
2018-06-22,265.30078125
2018-06-25,261.6892395019531
2018-06-26,262.2686462402344
2018-06-27,260.0959167480469
2018-06-28,261.5830078125
2018-06-29,261.95965576171875
2018-07-02,262.51971435546875
2018-07-03,261.5926513671875
2018-07-05,263.7266845703125
2018-07-06,265.9573669433594
2018-07-09,268.3522033691406
2018-07-10,269.3177795410156
2018-07-11,267.347900390625
2018-07-12,269.7716979980469
2018-07-13,269.9841003417969
2018-07-16,269.7427062988281
2018-07-17,270.8338623046875
2018-07-18,271.40362548828125
2018-07-19,270.3800354003906
2018-07-20,270.0710144042969
2018-07-23,270.57318115234375
2018-07-24,271.9347229003906
2018-07-25,274.2522888183594
2018-07-26,273.6052551269531
2018-07-27,271.75128173828125
2018-07-30,270.331787109375
2018-07-31,271.6643371582031
2018-08-01,271.2104797363281
2018-08-02,272.6879577636719
2018-08-03,273.8563232421875
2018-08-06,274.8606262207031
2018-08-07,275.7682800292969
2018-08-08,275.65240478515625
2018-08-09,275.27587890625
2018-08-10,273.4314880371094
2018-08-13,272.40789794921875
2018-08-14,274.1460266113281
2018-08-15,272.0989074707031
2018-08-16,274.3005676269531
2018-08-17,275.2661437988281
2018-08-20,275.855224609375
2018-08-21,276.5022277832031
2018-08-22,276.33807373046875
2018-08-23,275.9710998535156
2018-08-24,277.6319885253906
2018-08-27,279.8240051269531
2018-08-28,279.959228515625
2018-08-29,281.46563720703125
2018-08-30,280.326171875
2018-08-31,280.3357849121094
2018-09-04,279.8529968261719
2018-09-05,279.0997619628906
2018-09-06,278.25970458984375
2018-09-07,277.7189636230469
2018-09-10,278.20172119140625
2018-09-11,279.11907958984375
2018-09-12,279.18670654296875
2018-09-13,280.8379211425781
2018-09-14,280.88623046875
2018-09-17,279.3991394042969
2018-09-18,280.91522216796875
2018-09-19,281.21453857421875
2018-09-20,283.4934997558594
2018-09-21,283.2344665527344
2018-09-24,282.2935485839844
2018-09-25,282.0316467285156
2018-09-26,281.187744140625
2018-09-27,281.97344970703125
2018-09-28,282.00250244140625
2018-10-01,282.9822998046875
2018-10-02,282.8173522949219
2018-10-03,282.97259521484375
2018-10-04,280.7608947753906
2018-10-05,279.1894836425781
2018-10-08,279.1894836425781
2018-10-09,278.7821044921875
2018-10-10,269.9549865722656
2018-10-11,264.0087890625
2018-10-12,267.6754455566406
2018-10-15,266.1719055175781
2018-10-16,271.99200439453125
2018-10-17,272.0404968261719
2018-10-18,268.1119384765625
2018-10-19,267.9664306640625
2018-10-22,266.7635803222656
2018-10-23,265.4056091308594
2018-10-24,257.3641662597656
