Date,ROBO
2017-07-05,33.88581848144531
2017-07-06,33.558372497558594
2017-07-07,33.88581848144531
2017-07-10,34.1041145324707
2017-07-11,34.342262268066406
2017-07-12,34.739166259765625
2017-07-13,34.74909210205078
2017-07-14,35.086463928222656
2017-07-17,35.01700210571289
2017-07-18,35.09638214111328
2017-07-19,35.423831939697266
2017-07-20,35.413909912109375
2017-07-21,35.503211975097656
2017-07-24,35.647090911865234
2017-07-25,35.701663970947266
2017-07-26,35.8008918762207
2017-07-27,35.9398078918457
2017-07-28,35.900115966796875
2017-07-31,35.99934005737305
2017-08-01,36.168025970458984
2017-08-02,36.158103942871094
2017-08-03,35.81081008911133
2017-08-04,35.81081008911133
2017-08-07,36.06879806518555
2017-08-08,35.94972610473633
2017-08-09,35.82073211669922
2017-08-10,35.12615203857422
2017-08-11,35.23529815673828
2017-08-14,35.60244369506836
2017-08-15,35.58259582519531
2017-08-16,35.71555709838867
2017-08-17,35.45359802246094
2017-08-18,35.40398406982422
2017-08-21,35.30476379394531
2017-08-22,35.8008918762207
2017-08-23,35.840576171875
2017-08-24,35.72151184082031
2017-08-25,35.82073211669922
2017-08-28,35.919960021972656
2017-08-29,35.959651947021484
2017-08-30,36.2176399230957
2017-08-31,36.55501174926758
2017-09-01,36.63439178466797
2017-09-05,36.3565559387207
2017-09-06,36.58477783203125
2017-09-07,36.89237976074219
2017-09-08,36.877498626708984
2017-09-11,37.47781753540039
2017-09-12,37.71596145629883
2017-09-13,37.70603942871094
2017-09-14,37.77549743652344
2017-09-15,37.92433547973633
2017-09-18,38.27162551879883
2017-09-19,38.4006233215332
2017-09-20,38.4006233215332
2017-09-21,38.11286544799805
2017-09-22,38.14263153076172
2017-09-25,37.93425750732422
2017-09-26,37.745731353759766
2017-09-27,38.04340744018555
2017-09-28,38.172401428222656
2017-09-29,38.380775451660156
2017-10-02,38.618919372558594
2017-10-03,38.777687072753906
2017-10-04,38.777687072753906
2017-10-05,38.72806930541992
2017-10-06,38.64868927001953
2017-10-09,38.72806930541992
2017-10-10,38.93644714355469
2017-10-11,39.10512924194336
2017-10-12,39.164669036865234
2017-10-13,39.462345123291016
2017-10-16,39.452423095703125
2017-10-17,39.42265319824219
2017-10-18,39.432579040527344
2017-10-19,39.194435119628906
2017-10-20,39.392887115478516
2017-10-23,39.462345123291016
2017-10-24,39.52188491821289
2017-10-25,39.31350326538086
2017-10-26,39.382965087890625
2017-10-27,39.82948684692383
2017-10-30,39.789791107177734
2017-10-31,40.35538101196289
2017-11-01,40.17677307128906
2017-11-02,40.196617126464844
2017-11-03,40.39506912231445
2017-11-06,40.66298294067383
2017-11-07,40.64313888549805
2017-11-08,40.76221466064453
2017-11-09,40.30576705932617
2017-11-10,40.32561492919922
2017-11-13,40.17677307128906
2017-11-14,40.25615310668945
2017-11-15,39.88901901245117
2017-11-16,40.58360290527344
2017-11-17,40.682830810546875
2017-11-20,41.099578857421875
2017-11-21,41.78424835205078
2017-11-22,41.923160552978516
2017-11-24,42.260528564453125
2017-11-27,42.032310485839844
2017-11-28,42.210914611816406
2017-11-29,41.367488861083984
2017-11-30,41.367488861083984
2017-12-01,41.24842071533203
2017-12-04,40.47445297241211
2017-12-05,40.16685104370117
2017-12-06,39.958473205566406
2017-12-07,40.31568908691406
2017-12-08,40.47445297241211
2017-12-11,40.38515090942383
2017-12-12,40.32561492919922
2017-12-13,40.147003173828125
2017-12-14,39.958473205566406
2017-12-15,40.07754898071289
2017-12-18,40.76221466064453
2017-12-19,40.672908782958984
2017-12-20,40.6927490234375
2017-12-21,40.9308967590332
2017-12-22,41.030120849609375
2017-12-26,40.9705696105957
2017-12-27,41.030120849609375
2017-12-28,41.129371643066406
2017-12-29,41.01027297973633
2018-01-02,41.427127838134766
2018-01-03,42.052398681640625
2018-01-04,42.67768096923828
2018-01-05,43.08460235595703
2018-01-08,43.283103942871094
2018-01-09,43.372432708740234
2018-01-10,43.19377899169922
2018-01-11,43.690032958984375
2018-01-12,44.2855339050293
2018-01-16,44.56343460083008
2018-01-17,44.98028564453125
2018-01-18,44.95051193237305
2018-01-19,45.48646926879883
2018-01-22,45.67504119873047
2018-01-23,45.813987731933594
2018-01-24,45.45669174194336
2018-01-25,45.23834228515625
2018-01-26,45.774288177490234
2018-01-29,45.37729263305664
2018-01-30,44.811561584472656
2018-01-31,44.86118698120117
2018-02-01,45.07953643798828
2018-02-02,43.98778533935547
2018-02-05,41.71494674682617
2018-02-06,42.41962814331055
2018-02-07,42.191349029541016
2018-02-08,40.2956657409668
2018-02-09,40.67281723022461
2018-02-12,41.417198181152344
2018-02-13,41.13929748535156
2018-02-14,41.94322204589844
2018-02-15,42.54865264892578
2018-02-16,42.54865264892578
2018-02-20,42.231048583984375
2018-02-21,42.33030319213867
2018-02-22,42.51887893676758
2018-02-23,42.90595626831055
2018-02-26,43.33272933959961
2018-02-27,42.78685760498047
2018-02-28,42.3005256652832
2018-03-01,41.36757278442383
2018-03-02,41.88367462158203
2018-03-05,42.20127487182617
2018-03-06,42.65782928466797
2018-03-07,42.58835220336914
2018-03-08,42.77692794799805
2018-03-09,43.33272933959961
2018-03-12,43.6304817199707
2018-03-13,43.29302978515625
2018-03-14,43.382354736328125
2018-03-15,43.4419059753418
2018-03-16,43.07468032836914
2018-03-19,42.439476013183594
2018-03-20,42.3997802734375
2018-03-21,42.618125915527344
2018-03-22,41.63554763793945
2018-03-23,40.62319564819336
2018-03-26,41.60577392578125
2018-03-27,41.07974624633789
2018-03-28,40.7819938659668
2018-03-29,41.50652313232422
2018-04-02,40.68274688720703
2018-04-03,41.01027297973633
2018-04-04,40.811767578125
2018-04-05,41.00034713745117
2018-04-06,40.15671920776367
2018-04-09,40.176570892333984
2018-04-10,41.07974624633789
2018-04-11,41.25839614868164
2018-04-12,41.476749420166016
2018-04-13,41.556148529052734
2018-04-16,41.75464630126953
2018-04-17,42.1417236328125
2018-04-18,42.52880096435547
2018-04-19,42.21120071411133
2018-04-20,41.903526306152344
2018-04-23,41.39734649658203
2018-04-24,40.90109634399414
2018-04-25,40.444541931152344
2018-04-26,40.53386688232422
2018-04-27,40.146793365478516
2018-04-30,39.95821762084961
2018-05-01,39.84904479980469
2018-05-02,39.63069152832031
2018-05-03,39.72993850708008
2018-05-04,40.16664505004883
2018-05-07,40.56364059448242
2018-05-08,40.891170501708984
2018-05-09,41.337799072265625
2018-05-10,41.556148529052734
2018-05-11,41.70502471923828
2018-05-14,41.70502471923828
2018-05-15,41.40727615356445
2018-05-16,41.556148529052734
2018-05-17,41.546226501464844
2018-05-18,41.62562561035156
2018-05-21,42.20127487182617
2018-05-22,42.082176208496094
2018-05-23,41.80427169799805
2018-05-24,41.62562561035156
2018-05-25,41.40727615356445
2018-05-29,40.93087387084961
2018-05-30,41.169071197509766
2018-05-31,40.98049545288086
2018-06-01,41.44697189331055
2018-06-04,41.74472427368164
2018-06-05,41.972999572753906
2018-06-06,42.181427001953125
2018-06-07,42.052398681640625
2018-06-08,42.092098236083984
2018-06-11,42.320377349853516
2018-06-12,42.26082992553711
2018-06-13,42.06232452392578
2018-06-14,41.89359664916992
2018-06-15,41.24847412109375
2018-06-18,40.98049545288086
2018-06-19,40.2956657409668
2018-06-20,40.543792724609375
2018-06-21,40.24604415893555
2018-06-22,40.27581787109375
2018-06-25,39.40241622924805
2018-06-26,39.7696418762207
2018-06-27,39.46196365356445
2018-06-28,39.561214447021484
2018-06-29,39.700164794921875
2018-07-02,39.60091781616211
2018-07-03,39.61083984375
2018-07-05,39.50166320800781
2018-07-06,39.978065490722656
2018-07-09,40.325443267822266
2018-07-10,40.74229431152344
2018-07-11,39.87881851196289
2018-07-12,40.34529495239258
2018-07-13,40.41476821899414
2018-07-16,40.265892028808594
2018-07-17,40.18649673461914
2018-07-18,40.28573989868164
2018-07-19,40.30559158325195
2018-07-20,40.24604415893555
2018-07-23,40.097171783447266
2018-07-24,40.176570892333984
2018-07-25,40.73237228393555
2018-07-26,41.11944580078125
2018-07-27,40.96064758300781
2018-07-30,40.53386688232422
2018-07-31,40.52394485473633
2018-08-01,40.51401901245117
2018-08-02,40.47431564331055
2018-08-03,40.41476821899414
2018-08-06,40.335365295410156
2018-08-07,40.48424530029297
2018-08-08,40.82169723510742
2018-08-09,40.9110221862793
2018-08-10,40.404842376708984
2018-08-13,39.928443908691406
2018-08-14,40.2559700012207
2018-08-15,39.481815338134766
2018-08-16,39.7696418762207
2018-08-17,40.02769470214844
2018-08-20,40.30559158325195
2018-08-21,40.861392974853516
2018-08-22,41.04997253417969
2018-08-23,40.98049545288086
2018-08-24,41.159149169921875
2018-08-27,41.784420013427734
2018-08-28,42.26082992553711
2018-08-29,42.52880096435547
2018-08-30,42.34022521972656
2018-08-31,42.33030319213867
2018-09-04,41.72487258911133
2018-09-05,41.22862243652344
2018-09-06,41.04997253417969
2018-09-07,40.68274688720703
2018-09-10,40.861392974853516
2018-09-11,40.87132263183594
2018-09-12,40.69266891479492
2018-09-13,41.020198822021484
2018-09-14,41.59585189819336
2018-09-17,41.39734649658203
2018-09-18,41.913448333740234
2018-09-19,41.903526306152344
2018-09-20,42.20127487182617
2018-09-21,42.459327697753906
2018-09-24,42.2409782409668
2018-09-25,42.042476654052734
2018-09-26,41.68517303466797
2018-09-27,41.59585189819336
2018-09-28,41.53629684448242
2018-10-01,41.784420013427734
2018-10-02,41.51645278930664
2018-10-03,41.377498626708984
2018-10-04,40.60334396362305
2018-10-05,39.700164794921875
2018-10-08,39.27338790893555
2018-10-09,38.72751235961914
2018-10-10,36.990631103515625
2018-10-11,36.31572723388672
2018-10-12,37.129581451416016
2018-10-15,36.97077941894531
2018-10-16,38.231258392333984
2018-10-17,38.151859283447266
2018-10-18,37.070030212402344
2018-10-19,36.712730407714844
2018-10-22,36.851680755615234
2018-10-23,36.34550094604492
2018-10-24,34.777347564697266
2018-10-25,35.2338981628418
2018-10-26,34.737648010253906
2018-10-29,34.35057067871094
2018-10-30,35.452247619628906
2018-10-31,36.047752380371094
2018-11-01,36.821903228759766
2018-11-02,37.6357536315918
2018-11-05,37.28838348388672
2018-11-06,37.46703338623047
2018-11-07,38.092308044433594
2018-11-08,37.61590576171875
2018-11-09,36.76235580444336
2018-11-12,35.86909866333008
2018-11-13,35.978275299072266
2018-11-14,35.978275299072266
2018-11-15,36.405052185058594
2018-11-16,36.236324310302734
2018-11-19,35.521724700927734
2018-11-20,34.826969146728516
2018-11-21,35.42247009277344
2018-11-23,35.03539276123047
2018-11-26,35.759925842285156
2018-11-27,35.5911979675293
2018-11-28,36.77227783203125
2018-11-29,36.682952880859375
2018-11-30,36.69287872314453
2018-12-03,37.65560531616211
2018-12-04,35.94850158691406
2018-12-06,35.392696380615234
2018-12-07,34.4200439453125
2018-12-10,34.340641021728516
2018-12-11,34.17191696166992
2018-12-12,34.787269592285156
2018-12-13,34.410118103027344
2018-12-14,33.745140075683594
2018-12-17,32.98091125488281
2018-12-18,33.2191162109375
2018-12-19,32.7625617980957
2018-12-20,32.09758377075195
2018-12-21,31.343280792236328
2018-12-24,30.74648666381836
2018-12-26,31.961999893188477
2018-12-27,32.01181411743164
2018-12-28,32.21107864379883
2018-12-31,32.430267333984375
2019-01-02,32.519935607910156
2019-01-03,31.443910598754883
2019-01-04,32.659420013427734
2019-01-07,33.18747329711914
2019-01-08,33.61589431762695
2019-01-09,34.173831939697266
2019-01-10,34.323280334472656
2019-01-11,34.173831939697266
2019-01-14,33.92475128173828
2019-01-15,34.45280456542969
2019-01-16,34.6421012878418
2019-01-17,34.81147766113281
2019-01-18,35.51886749267578
2019-01-22,34.632137298583984
2019-01-23,34.65206527709961
2019-01-24,35.23989486694336
2019-01-25,36.0269889831543
2019-01-28,35.64838790893555
2019-01-29,35.41923141479492
2019-01-30,36.04691696166992
2019-01-31,36.3458137512207
2019-02-01,36.32588577270508
2019-02-04,36.59489440917969
2019-02-05,36.93364334106445
2019-02-06,36.99342346191406
2019-02-07,36.38566589355469
2019-02-08,36.19636535644531
2019-02-11,36.36573791503906
2019-02-12,37.401912689208984
2019-02-13,37.65099334716797
2019-02-14,37.63106918334961
2019-02-15,38.24878692626953
2019-02-19,38.57757568359375
2019-02-20,38.7469482421875
2019-02-21,38.4879035949707
2019-02-22,38.65727615356445
2019-02-25,39.06576919555664
2019-02-26,38.88643264770508
2019-02-27,38.71706008911133
2019-02-28,38.43809127807617
2019-03-01,38.71706008911133
2019-03-04,38.816688537597656
2019-03-05,38.727020263671875
2019-03-06,38.38827133178711
2019-03-07,37.43180465698242
2019-03-08,37.252464294433594
2019-03-11,37.90007400512695
2019-03-12,38.059486389160156
2019-03-13,38.20893096923828
2019-03-14,38.01963424682617
2019-03-15,38.408199310302734
2019-03-18,38.62738800048828
2019-03-19,38.80672836303711
2019-03-20,38.65727615356445
2019-03-21,39.07573699951172
2019-03-22,38.049522399902344
2019-03-25,37.9399299621582
2019-03-26,38.428123474121094
2019-03-27,38.049522399902344
2019-03-28,38.30856704711914
2019-03-29,38.5875358581543
2019-04-01,39.434410095214844
2019-04-02,39.63367462158203
2019-04-03,40.21154022216797
2019-04-04,40.19161605834961
2019-04-05,40.679813385009766
2019-04-08,40.66984939575195
2019-04-09,40.35102462768555
2019-04-10,40.620033264160156
2019-04-11,40.5203971862793
2019-04-12,40.94881820678711
2019-04-15,41.118194580078125
2019-04-16,41.44697952270508
2019-04-17,41.55657196044922
2019-04-18,41.5665397644043
2019-04-22,41.616355895996094
2019-04-23,41.84550857543945
2019-04-24,41.65620803833008
2019-04-25,41.3074951171875
2019-04-26,41.3074951171875
2019-04-29,41.38719940185547
2019-04-30,41.45694351196289
2019-05-01,41.08830642700195
2019-05-02,40.95878219604492
2019-05-03,41.646244049072266
2019-05-06,40.87907409667969
2019-05-07,39.75323486328125
2019-05-08,39.544002532958984
2019-05-09,39.015953063964844
2019-05-10,39.30488967895508
2019-05-13,37.5712890625
2019-05-14,38.059486389160156
2019-05-15,38.39823532104492
2019-05-16,38.39823532104492
2019-05-17,37.72073745727539
2019-05-20,36.83401107788086
2019-05-21,37.42184066772461
2019-05-22,37.09305191040039
2019-05-23,36.14654541015625
2019-05-24,36.435482025146484
2019-05-28,36.295997619628906
2019-05-29,36.10669708251953
2019-05-30,36.48529815673828
2019-05-31,35.867576599121094
2019-06-03,35.867576599121094
2019-06-04,36.97349548339844
2019-06-05,37.22257614135742
2019-06-06,37.053199768066406
2019-06-07,37.670921325683594
2019-06-10,38.08937454223633
2019-06-11,38.29860305786133
2019-06-12,37.90007400512695
2019-06-13,37.98974609375
2019-06-14,37.54139709472656
2019-06-17,37.68088150024414
2019-06-18,38.288639068603516
2019-06-19,38.70709228515625
2019-06-20,39.34474182128906
2019-06-21,39.10562515258789
2019-06-24,38.86650466918945
2019-06-25,38.50783157348633
2019-06-26,38.71706008911133
2019-06-27,39.225181579589844
2019-06-28,39.79308319091797
2019-07-01,40.35102462768555
2019-07-02,39.942535400390625
2019-07-03,39.93257141113281
2019-07-05,39.55397033691406
2019-07-08,39.13551330566406
2019-07-09,38.8455810546875
2019-07-10,38.846580505371094
2019-07-11,38.47793960571289
2019-07-12,38.467979431152344
2019-07-15,38.5377197265625
2019-07-16,38.35838317871094
2019-07-17,38.23882293701172
2019-07-18,38.10930252075195
2019-07-19,38.14915466308594
2019-07-22,38.497867584228516
2019-07-23,39.055809020996094
2019-07-24,39.613746643066406
2019-07-25,38.76687240600586
2019-07-26,38.89639663696289
2019-07-29,38.66724395751953
2019-07-30,38.60746383666992
2019-07-31,38.0694465637207
2019-08-01,37.4118766784668
2019-08-02,36.53511047363281
2019-08-05,35.19007873535156
2019-08-06,35.847652435302734
2019-08-07,35.807796478271484
2019-08-08,36.664634704589844
2019-08-09,35.877540588378906
2019-08-12,35.41923141479492
2019-08-13,36.15651321411133
2019-08-14,34.87125778198242
2019-08-15,34.87125778198242
2019-08-16,35.65835189819336
2019-08-19,36.086769104003906
2019-08-20,35.85761642456055
2019-08-21,36.31592559814453
2019-08-22,36.2362174987793
2019-08-23,35.21000671386719
2019-08-26,35.43915939331055
2019-08-27,35.2697868347168
2019-08-28,35.38934326171875
2019-08-29,36.01702880859375
2019-08-30,36.27606964111328
2019-09-03,35.767948150634766
2019-09-04,36.41555404663086
2019-09-05,37.381988525390625
2019-09-06,37.48161697387695
2019-09-09,37.9598503112793
2019-09-10,38.29860305786133
2019-09-11,38.936248779296875
2019-09-12,39.24510955810547
2019-09-13,39.374629974365234
2019-09-16,39.20525360107422
2019-09-17,39.03588104248047
2019-09-18,39.025917053222656
2019-09-19,39.045841217041016
2019-09-20,38.517791748046875
2019-09-23,38.50783157348633
2019-09-24,37.929962158203125
2019-09-25,38.0694465637207
2019-09-26,38.07941436767578
2019-09-27,37.80044174194336
2019-09-30,38.20893096923828
2019-10-01,37.58125305175781
2019-10-02,36.734378814697266
2019-10-03,37.18272399902344
2019-10-04,37.5712890625
2019-10-07,37.42184066772461
2019-10-08,36.51519012451172
2019-10-09,36.93364334106445
2019-10-10,37.01335144042969
2019-10-11,38.02959442138672
2019-10-14,37.90007400512695
2019-10-15,38.557647705078125
2019-10-16,38.50783157348633
2019-10-17,38.67720413208008
2019-10-18,38.62738800048828
2019-10-21,38.846580505371094
2019-10-22,38.56760787963867
2019-10-23,38.75691223144531
2019-10-24,39.20525360107422
2019-10-25,39.28496170043945
2019-10-28,39.902679443359375
2019-10-29,39.69345474243164
2019-10-30,39.71337890625
2019-10-31,39.354705810546875
2019-11-01,40.131832122802734
2019-11-04,40.6299934387207
2019-11-05,40.819297790527344
2019-11-06,40.44069290161133
2019-11-07,40.85914611816406
2019-11-08,40.789405822753906
2019-11-11,40.789405822753906
2019-11-12,40.68977355957031
2019-11-13,40.60010528564453
2019-11-14,40.57021713256836
2019-11-15,40.889041900634766
2019-11-18,40.57021713256836
2019-11-19,40.54032516479492
2019-11-20,40.35102462768555
2019-11-21,40.43073272705078
2019-11-22,40.5004768371582
2019-11-25,41.197898864746094
2019-11-26,41.23775100708008
2019-11-27,41.39716339111328
2019-11-29,41.028526306152344
2019-12-02,40.590145111083984
2019-12-03,40.46062088012695
2019-12-04,40.819297790527344
2019-12-05,40.80933380126953
2019-12-06,41.35730743408203
2019-12-09,41.03848648071289
2019-12-10,41.058414459228516
2019-12-11,41.39716339111328
2019-12-12,42.03480911254883
2019-12-13,42.1145133972168
2019-12-16,42.4333381652832
2019-12-17,42.253997802734375
2019-12-18,42.1145133972168
2019-12-19,42.144405364990234
2019-12-20,41.98499298095703
2019-12-23,42.253997802734375
2019-12-24,42.2400016784668
2019-12-26,42.369998931884766
2019-12-27,42.310001373291016
2019-12-30,41.849998474121094
2019-12-31,42.0
2020-01-02,42.61000061035156
2020-01-03,42.099998474121094
2020-01-06,42.16999816894531
2020-01-07,42.209999084472656
2020-01-08,42.45000076293945
2020-01-09,42.72999954223633
2020-01-10,42.869998931884766
2020-01-13,43.349998474121094
2020-01-14,43.369998931884766
2020-01-15,43.04999923706055
2020-01-16,43.58000183105469
2020-01-17,43.72999954223633
2020-01-21,43.439998626708984
2020-01-22,43.5099983215332
2020-01-23,43.79999923706055
2020-01-24,43.459999084472656
2020-01-27,42.290000915527344
2020-01-28,42.720001220703125
2020-01-29,42.4900016784668
2020-01-30,42.2400016784668
2020-01-31,41.2599983215332
2020-02-03,41.689998626708984
2020-02-04,42.720001220703125
2020-02-05,43.16999816894531
2020-02-06,43.36000061035156
2020-02-07,42.459999084472656
2020-02-10,42.86000061035156
2020-02-11,43.439998626708984
2020-02-12,44.0
2020-02-13,43.77000045776367
2020-02-14,43.63999938964844
2020-02-18,43.099998474121094
2020-02-19,43.369998931884766
2020-02-20,43.279998779296875
2020-02-21,42.65999984741211
2020-02-24,40.70000076293945
2020-02-25,39.79999923706055
2020-02-26,39.91999816894531
2020-02-27,38.5
2020-02-28,38.41999816894531
2020-03-02,39.400001525878906
2020-03-03,38.7599983215332
2020-03-04,39.720001220703125
2020-03-05,38.38999938964844
2020-03-06,37.75
2020-03-09,34.810001373291016
2020-03-10,36.29999923706055
2020-03-11,34.380001068115234
2020-03-12,30.68000030517578
2020-03-13,32.720001220703125
2020-03-16,29.06999969482422
2020-03-17,31.209999084472656
2020-03-18,29.270000457763672
2020-03-19,29.799999237060547
2020-03-20,29.360000610351562
2020-03-23,28.959999084472656
2020-03-24,31.8700008392334
2020-03-25,32.41999816894531
2020-03-26,34.150001525878906
2020-03-27,33.09000015258789
2020-03-30,33.86000061035156
2020-03-31,33.59000015258789
2020-04-01,31.889999389648438
2020-04-02,32.33000183105469
2020-04-03,31.520000457763672
2020-04-06,34.16999816894531
2020-04-07,34.16999816894531
2020-04-08,35.0
2020-04-09,35.5099983215332
2020-04-13,35.189998626708984
2020-04-14,36.29999923706055
2020-04-15,35.189998626708984
2020-04-16,35.29999923706055
