Date,PEJ
2015-10-16,36.330509185791016
2015-10-19,36.815956115722656
2015-10-20,36.815956115722656
2015-10-21,36.31110763549805
2015-10-22,36.786834716796875
2015-10-23,37.43733215332031
2015-10-26,37.93247985839844
2015-10-27,37.43733215332031
2015-10-28,37.689762115478516
2015-10-29,37.44703674316406
2015-10-30,37.340248107910156
2015-11-02,37.767425537109375
2015-11-03,37.825679779052734
2015-11-04,37.233436584472656
2015-11-05,37.32081985473633
2015-11-06,37.70917510986328
2015-11-09,37.010135650634766
2015-11-10,37.24314880371094
2015-11-11,37.116943359375
2015-11-12,36.5732307434082
2015-11-13,36.087791442871094
2015-11-16,35.961585998535156
2015-11-17,35.87419509887695
2015-11-18,36.349937438964844
2015-11-19,36.476158142089844
2015-11-20,36.786834716796875
2015-11-23,36.874210357666016
2015-11-24,36.427608489990234
2015-11-25,36.62178039550781
2015-11-27,36.67033386230469
2015-11-30,36.14604949951172
2015-12-01,36.631492614746094
2015-12-02,36.699459075927734
2015-12-03,36.14604949951172
2015-12-04,36.91305160522461
2015-12-07,37.223731994628906
2015-12-08,36.61206817626953
2015-12-09,36.252845764160156
2015-12-10,36.61206817626953
2015-12-11,35.544105529785156
2015-12-14,35.49555587768555
2015-12-15,35.91304016113281
2015-12-16,36.447021484375
2015-12-17,35.883907318115234
2015-12-18,35.297088623046875
2015-12-21,35.79258728027344
2015-12-22,35.85087966918945
2015-12-23,36.054908752441406
2015-12-24,36.1909294128418
2015-12-28,36.14234924316406
2015-12-29,36.530975341796875
2015-12-30,36.122920989990234
2015-12-31,35.7148551940918
2016-01-04,34.665565490722656
2016-01-05,34.43238830566406
2016-01-06,34.39352798461914
2016-01-07,33.402523040771484
2016-01-08,33.081912994384766
2016-01-11,33.315086364746094
2016-01-12,33.52882385253906
2016-01-13,32.27550506591797
2016-01-14,32.634986877441406
2016-01-15,31.848018646240234
2016-01-19,31.857730865478516
2016-01-20,31.71199607849121
2016-01-21,31.993755340576172
2016-01-22,32.52811050415039
2016-01-25,31.799436569213867
2016-01-26,32.30466079711914
2016-01-27,31.916027069091797
2016-01-28,31.459386825561523
2016-01-29,32.35322570800781
2016-02-01,32.7515754699707
2016-02-02,31.770292282104492
2016-02-03,31.566259384155273
2016-02-04,31.828582763671875
2016-02-05,30.312938690185547
2016-02-08,29.807723999023438
2016-02-09,30.002037048339844
2016-02-10,30.312938690185547
2016-02-11,30.293508529663086
2016-02-12,31.002750396728516
2016-02-16,31.780000686645508
2016-02-17,32.61555862426758
2016-02-18,32.625282287597656
2016-02-19,32.88759231567383
2016-02-22,33.49967956542969
2016-02-23,33.33452606201172
2016-02-24,33.6065559387207
2016-02-25,33.97574996948242
2016-02-26,33.956321716308594
2016-02-29,33.86887741088867
2016-03-01,34.51982879638672
2016-03-02,34.40324401855469
2016-03-03,34.597557067871094
2016-03-04,34.548973083496094
2016-03-07,34.48096466064453
2016-03-08,33.96603012084961
2016-03-09,34.25749969482422
2016-03-10,34.16035461425781
2016-03-11,34.76272201538086
2016-03-14,34.85016632080078
2016-03-15,34.61698913574219
2016-03-16,35.0541877746582
2016-03-17,35.01532745361328
2016-03-18,35.358421325683594
2016-03-21,35.3875732421875
2016-03-22,35.183475494384766
2016-03-23,35.03767776489258
2016-03-24,34.8238639831543
2016-03-28,35.17375183105469
2016-03-29,35.74718475341797
2016-03-30,36.077640533447266
2016-03-31,35.93185043334961
2016-04-01,35.93185043334961
2016-04-04,36.135955810546875
2016-04-05,35.82494354248047
2016-04-06,36.0290412902832
2016-04-07,35.65970993041992
2016-04-08,35.854095458984375
2016-04-11,35.77634048461914
2016-04-12,35.99016189575195
2016-04-13,36.446964263916016
2016-04-14,36.58303451538086
2016-04-15,36.62191390991211
2016-04-18,36.69966125488281
2016-04-19,36.680233001708984
2016-04-20,36.58303451538086
2016-04-21,36.03876495361328
2016-04-22,35.55280303955078
2016-04-25,35.48476791381836
2016-04-26,35.533363342285156
2016-04-27,35.45561218261719
2016-04-28,34.78498840332031
2016-04-29,34.668357849121094
2016-05-02,35.04740524291992
2016-05-03,34.92105484008789
2016-05-04,34.454532623291016
2016-05-05,34.36705780029297
2016-05-06,34.39622116088867
2016-05-09,34.736385345458984
2016-05-10,35.04740524291992
2016-05-11,34.425376892089844
2016-05-12,34.182395935058594
2016-05-13,34.04632568359375
2016-05-16,34.2892951965332
2016-05-17,34.09492111206055
2016-05-18,33.93941116333008
2016-05-19,33.71587371826172
2016-05-20,33.803348541259766
2016-05-23,33.70615768432617
2016-05-24,34.192115783691406
