Date,PSI
2013-09-17,16.500015258789062
2013-09-18,16.48090362548828
2013-09-19,16.5668888092041
2013-09-20,16.486513137817383
2013-09-23,16.486513137817383
2013-09-24,16.706586837768555
2013-09-25,16.63961410522461
2013-09-26,16.572628021240234
2013-09-27,16.543930053710938
2013-09-30,16.56306266784668
2013-10-01,16.56306266784668
2013-10-02,16.601335525512695
2013-10-03,16.38125991821289
2013-10-04,16.68745231628418
2013-10-07,16.63961410522461
2013-10-08,16.362119674682617
2013-10-09,16.323850631713867
2013-10-10,16.744861602783203
2013-10-11,16.64917755126953
2013-10-14,17.051055908203125
2013-10-15,16.907527923583984
2013-10-16,16.974506378173828
2013-10-17,16.945798873901367
2013-10-18,16.964935302734375
2013-10-21,17.031919479370117
2013-10-22,17.00320816040039
2013-10-23,16.53435707092285
2013-10-24,16.51521873474121
2013-10-25,16.55349349975586
2013-10-28,16.53435707092285
2013-10-29,16.53435707092285
2013-10-30,16.830976486206055
2013-10-31,17.051055908203125
2013-11-01,16.859689712524414
2013-11-04,16.850114822387695
2013-11-05,17.041486740112305
2013-11-06,17.041486740112305
2013-11-07,16.620479583740234
2013-11-08,16.936235427856445
2013-11-11,16.811847686767578
2013-11-12,16.869251251220703
2013-11-13,17.089332580566406
2013-11-14,16.945798873901367
2013-11-15,17.00320816040039
2013-11-18,17.00320816040039
2013-11-19,16.64917755126953
2013-11-20,16.65874481201172
2013-11-21,16.945798873901367
2013-11-22,17.031919479370117
2013-11-25,17.0701904296875
2013-11-26,17.194583892822266
2013-11-27,17.22329330444336
2013-11-29,17.33811378479004
2013-12-02,17.23285675048828
2013-12-03,17.204153060913086
2013-12-04,17.16588020324707
2013-12-05,17.290266036987305
2013-12-06,17.35724449157715
2013-12-09,17.472068786621094
2013-12-10,17.462499618530273
2013-12-11,17.25199317932129
2013-12-12,17.156314849853516
2013-12-13,17.108463287353516
2013-12-16,17.17544937133789
2013-12-17,17.48164176940918
2013-12-18,17.424230575561523
2013-12-19,17.25199317932129
2013-12-20,17.577320098876953
2013-12-23,17.577320098876953
2013-12-24,17.768693923950195
2013-12-26,17.78782844543457
2013-12-27,17.883514404296875
2013-12-30,17.92178726196289
2013-12-31,18.065319061279297
2014-01-02,17.768693923950195
2014-01-03,17.80696678161621
2014-01-06,17.739988327026367
2014-01-07,17.80696678161621
2014-01-08,17.768693923950195
2014-01-09,17.673006057739258
2014-01-10,17.701711654663086
2014-01-13,17.586889266967773
2014-01-14,17.998332977294922
2014-01-15,18.170568466186523
2014-01-16,18.007905960083008
2014-01-17,17.988767623901367
2014-01-21,17.979198455810547
2014-01-22,18.25668716430664
2014-01-23,18.017471313476562
2014-01-24,17.586889266967773
2014-01-27,17.519914627075195
2014-01-28,17.519914627075195
2014-01-29,17.462499618530273
2014-01-30,17.625164031982422
2014-01-31,17.529478073120117
2014-02-03,17.17544937133789
2014-02-04,17.261566162109375
2014-02-05,17.108463287353516
2014-02-06,17.41465950012207
2014-02-07,17.634735107421875
2014-02-10,17.74955177307129
2014-02-11,18.017471313476562
2014-02-12,18.170568466186523
2014-02-13,18.381071090698242
2014-02-14,18.505464553833008
2014-02-18,18.610721588134766
2014-02-19,18.5628719329834
2014-02-20,18.677696228027344
2014-02-21,18.69683837890625
2014-02-24,19.03173828125
2014-02-25,18.859500885009766
2014-02-26,19.07957649230957
2014-02-27,19.165695190429688
2014-02-28,19.24224281311035
2014-03-03,19.003028869628906
2014-03-04,19.462316513061523
2014-03-05,19.471885681152344
2014-03-06,19.500591278076172
2014-03-07,19.558002471923828
2014-03-10,19.48145294189453
2014-03-11,19.385772705078125
2014-03-12,19.548429489135742
2014-03-13,19.270946502685547
2014-03-14,19.280513763427734
2014-03-17,19.424043655395508
2014-03-18,19.778072357177734
2014-03-19,19.720666885375977
2014-03-20,20.045995712280273
2014-03-21,19.92160415649414
2014-03-24,19.902462005615234
2014-03-25,19.940738677978516
2014-03-26,19.58670997619629
2014-03-27,19.37619972229004
2014-03-28,19.443178176879883
2014-03-31,19.854623794555664
2014-04-01,20.151248931884766
2014-04-02,20.313907623291016
2014-04-03,20.246931076049805
2014-04-04,19.71109962463379
2014-04-07,19.57714080810547
2014-04-08,19.73979949951172
2014-04-09,19.950307846069336
2014-04-10,19.567569732666016
2014-04-11,19.050874710083008
2014-04-14,19.09870719909668
2014-04-15,19.270946502685547
2014-04-16,19.18482780456543
2014-04-17,19.510156631469727
2014-04-21,19.6536865234375
2014-04-22,20.07469940185547
2014-04-23,19.959877014160156
2014-04-24,20.151248931884766
2014-04-25,19.538864135742188
2014-04-28,19.433605194091797
2014-04-29,19.624980926513672
2014-04-30,19.615413665771484
2014-05-01,19.682388305664062
2014-05-02,19.778072357177734
2014-05-05,19.7302303314209
2014-05-06,19.48145294189453
2014-05-07,19.395336151123047
2014-05-08,19.500591278076172
2014-05-09,19.510156631469727
2014-05-12,19.931177139282227
2014-05-13,19.778072357177734
2014-05-14,19.49102020263672
2014-05-15,19.251811981201172
2014-05-16,19.347496032714844
2014-05-19,19.74936866760254
2014-05-20,19.567569732666016
2014-05-21,19.71109962463379
2014-05-22,19.806781768798828
2014-05-23,19.979015350341797
2014-05-27,20.323482513427734
2014-05-28,20.36175537109375
2014-05-29,20.438302993774414
2014-05-30,20.51485252380371
2014-06-02,20.42873191833496
2014-06-03,20.591400146484375
2014-06-04,20.801904678344727
2014-06-05,20.945432662963867
2014-06-06,21.03154945373535
2014-06-09,21.1942138671875
2014-06-10,21.35687828063965
2014-06-11,21.490835189819336
2014-06-12,21.28989601135254
2014-06-13,21.509971618652344
2014-06-16,21.61522674560547
2014-06-17,21.864011764526367
2014-06-18,21.6917781829834
2014-06-19,21.653499603271484
2014-06-20,21.713979721069336
2014-06-23,21.675580978393555
2014-06-24,21.39719581604004
2014-06-25,21.51239013671875
2014-06-26,21.36839485168457
2014-06-27,21.377994537353516
2014-06-30,21.64678192138672
2014-07-01,21.92516326904297
2014-07-02,21.90596580505371
2014-07-03,22.11715316772461
2014-07-07,21.809968948364258
2014-07-08,21.6851806640625
2014-07-09,21.87717056274414
2014-07-10,21.713979721069336
2014-07-11,21.733177185058594
2014-07-14,21.886770248413086
2014-07-15,21.78117561340332
2014-07-16,22.021163940429688
2014-07-17,21.5795841217041
2014-07-18,21.934768676757812
2014-07-21,22.049955368041992
2014-07-22,22.251544952392578
2014-07-23,21.598783493041992
2014-07-24,21.464391708374023
2014-07-25,20.898025512695312
2014-07-28,20.974822998046875
2014-07-29,20.946020126342773
2014-07-30,21.1284122467041
2014-07-31,20.533246994018555
2014-08-01,20.66763687133789
2014-08-04,20.744430541992188
2014-08-05,20.581241607666016
2014-08-06,20.744430541992188
2014-08-07,20.331655502319336
2014-08-08,20.57164764404297
2014-08-11,20.86922836303711
2014-08-12,20.744430541992188
2014-08-13,21.070812225341797
2014-08-14,21.099611282348633
2014-08-15,21.214807510375977
2014-08-18,21.4739933013916
2014-08-19,21.704381942749023
2014-08-20,22.165149688720703
2014-08-21,22.222747802734375
2014-08-22,22.270748138427734
2014-08-25,22.184350967407227
2014-08-26,22.21314811706543
2014-08-27,22.193950653076172
2014-08-28,22.318744659423828
2014-08-29,22.53952980041504
2014-09-02,22.568328857421875
2014-09-03,22.501136779785156
2014-09-04,22.5107364654541
2014-09-05,22.769916534423828
2014-09-08,22.779516220092773
2014-09-09,22.54913330078125
2014-09-10,22.501136779785156
2014-09-11,22.61632537841797
2014-09-12,22.328346252441406
2014-09-15,21.982759475708008
2014-09-16,22.366743087768555
2014-09-17,22.52992820739746
2014-09-18,22.933107376098633
2014-09-19,22.69852638244629
2014-09-22,22.33319854736328
2014-09-23,22.313968658447266
2014-09-24,22.45818519592285
2014-09-25,22.083232879638672
2014-09-26,22.313968658447266
2014-09-29,22.323585510253906
2014-09-30,22.11208152770996
2014-10-01,21.487171173095703
2014-10-02,21.55447006225586
2014-10-03,21.660221099853516
2014-10-06,21.467947006225586
2014-10-07,21.01608657836914
2014-10-08,21.34296226501465
2014-10-09,20.85264778137207
2014-10-10,19.18943214416504
2014-10-13,18.80488395690918
2014-10-14,18.987545013427734
2014-10-15,19.333648681640625
2014-10-16,19.60283851623535
2014-10-17,19.718202590942383
2014-10-20,19.987398147583008
2014-10-21,20.612302780151367
2014-10-22,20.43924903869629
2014-10-23,20.90072250366211
2014-10-24,21.0449275970459
2014-10-27,20.98724937438965
2014-10-28,21.42949104309082
2014-10-29,21.564083099365234
2014-10-30,21.169912338256836
2014-10-31,22.188989639282227
2014-11-03,22.313968658447266
2014-11-04,22.237060546875
2014-11-05,22.487024307250977
2014-11-06,22.285131454467773
2014-11-07,22.131305694580078
2014-11-10,22.294740676879883
2014-11-11,22.313968658447266
2014-11-12,22.294740676879883
2014-11-13,22.131305694580078
2014-11-14,22.35242462158203
2014-11-17,22.169761657714844
2014-11-18,22.660070419311523
2014-11-19,22.410112380981445
2014-11-20,22.592777252197266
2014-11-21,22.756216049194336
2014-11-24,23.10231590270996
2014-11-25,23.140769958496094
2014-11-26,23.650312423706055
2014-11-28,23.640697479248047
2014-12-01,23.2657527923584
2014-12-02,23.602237701416016
2014-12-03,24.102161407470703
2014-12-04,24.179075241088867
2014-12-05,24.505950927734375
2014-12-08,24.073326110839844
2014-12-09,24.39058494567871
2014-12-10,23.881046295166016
2014-12-11,24.034868240356445
2014-12-12,23.717609405517578
2014-12-15,23.83297348022461
2014-12-16,23.90988540649414
2014-12-17,24.111778259277344
2014-12-18,24.630935668945312
2014-12-19,24.54518699645996
2014-12-22,25.032390594482422
2014-12-23,25.022642135620117
2014-12-24,25.100595474243164
2014-12-26,25.16880226135254
2014-12-29,25.071361541748047
2014-12-30,24.993410110473633
2014-12-31,24.808273315429688
2015-01-02,24.730321884155273
2015-01-05,24.233375549316406
2015-01-06,23.58052635192871
2015-01-07,23.911823272705078
2015-01-08,24.61338996887207
2015-01-09,24.74980926513672
2015-01-12,24.41851043701172
2015-01-13,24.194398880004883
2015-01-14,24.009260177612305
2015-01-15,23.658475875854492
2015-01-16,24.106704711914062
2015-01-20,24.389280319213867
2015-01-21,24.61338996887207
2015-01-22,24.876480102539062
2015-01-23,24.895967483520508
2015-01-26,24.97391700744629
2015-01-27,24.701087951660156
2015-01-28,24.63288688659668
2015-01-29,24.944690704345703
2015-01-30,24.29184341430664
2015-02-02,24.34056282043457
2015-02-03,24.662113189697266
2015-02-04,24.740066528320312
2015-02-05,24.818017959594727
2015-02-06,24.866735458374023
2015-02-09,24.63288688659668
2015-02-10,25.422142028808594
2015-02-11,25.539072036743164
2015-02-12,25.80216407775879
2015-02-13,25.626768112182617
2015-02-17,25.69498062133789
2015-02-18,25.753440856933594
2015-02-19,25.948318481445312
2015-02-20,26.036020278930664
2015-02-23,25.958070755004883
2015-02-24,26.41603660583496
2015-02-25,26.162691116333008
2015-02-26,26.3185977935791
2015-02-27,26.29910659790039
2015-03-02,27.185813903808594
2015-03-03,26.718097686767578
2015-03-04,26.718097686767578
2015-03-05,26.63040542602539
2015-03-06,26.396547317504883
2015-03-09,26.562196731567383
2015-03-10,26.221155166625977
2015-03-11,26.29910659790039
2015-03-12,26.3673152923584
2015-03-13,26.396547317504883
2015-03-16,26.912982940673828
2015-03-17,26.727846145629883
2015-03-18,26.757076263427734
2015-03-19,27.049396514892578
2015-03-20,27.487876892089844
2015-03-23,27.263761520385742
2015-03-24,27.078632354736328
2015-03-25,25.79241943359375
2015-03-26,25.480609893798828
2015-03-27,26.162691116333008
2015-03-30,26.62065887451172
2015-03-31,26.30885124206543
2015-04-01,26.016530990600586
2015-04-02,26.045766830444336
2015-04-06,26.123714447021484
2015-04-07,26.06525421142578
2015-04-08,26.279619216918945
2015-04-09,26.53296661376953
2015-04-10,26.649892807006836
2015-04-13,26.552452087402344
2015-04-14,26.19192123413086
2015-04-15,26.698612213134766
2015-04-16,26.66938591003418
2015-04-17,26.19192123413086
2015-04-20,26.523218154907227
2015-04-21,26.757076263427734
2015-04-22,26.94221305847168
2015-04-23,26.474502563476562
2015-04-24,25.811908721923828
2015-04-27,25.91909408569336
2015-04-28,26.00678825378418
2015-04-29,25.96781349182129
2015-04-30,25.617029190063477
2015-05-01,26.33808708190918
2015-05-04,26.406293869018555
2015-05-05,25.73395347595215
2015-05-06,25.724206924438477
2015-05-07,26.00678825378418
2015-05-08,26.240642547607422
2015-05-11,26.29910659790039
2015-05-12,26.094482421875
2015-05-13,26.162691116333008
2015-05-14,26.552452087402344
2015-05-15,26.552452087402344
2015-05-18,26.874008178710938
2015-05-19,26.83502960205078
2015-05-20,26.932472229003906
2015-05-21,27.059139251708984
2015-05-22,27.224794387817383
2015-05-26,26.97144889831543
2015-05-27,28.053035736083984
2015-05-28,28.1309814453125
2015-05-29,28.208934783935547
2015-06-01,28.286888122558594
2015-06-02,27.90686798095703
2015-06-03,27.848407745361328
2015-06-04,27.73147964477539
2015-06-05,27.780202865600586
2015-06-08,27.263761520385742
2015-06-09,27.312488555908203
2015-06-10,27.72174072265625
2015-06-11,27.61454963684082
2015-06-12,27.52685546875
2015-06-15,27.458642959594727
2015-06-16,27.47813606262207
2015-06-17,27.624296188354492
2015-06-18,27.984825134277344
2015-06-19,27.858150482177734
2015-06-22,27.711990356445312
2015-06-23,27.61454963684082
2015-06-24,27.40018081665039
2015-06-25,27.487876892089844
2015-06-26,26.727846145629883
2015-06-29,25.987302780151367
2015-06-30,26.11397361755371
2015-07-01,26.026275634765625
2015-07-02,26.11397361755371
2015-07-06,25.665746688842773
2015-07-07,25.539072036743164
2015-07-08,24.983665466308594
2015-07-09,24.57441520690918
2015-07-10,24.97391700744629
2015-07-13,25.16880226135254
2015-07-14,25.568309783935547
2015-07-15,25.324703216552734
2015-07-16,25.275983810424805
2015-07-17,25.275983810424805
2015-07-20,25.04213523864746
2015-07-21,25.139572143554688
2015-07-22,24.515953063964844
2015-07-23,24.886228561401367
2015-07-24,24.369794845581055
2015-07-27,24.087217330932617
2015-07-28,24.506208419799805
2015-07-29,24.60365104675293
2015-07-30,24.769298553466797
2015-07-31,24.564672470092773
2015-08-03,24.360050201416016
2015-08-04,24.14567756652832
2015-08-05,24.554929733276367
2015-08-06,24.311330795288086
2015-08-07,24.54518699645996
2015-08-10,25.100595474243164
2015-08-11,24.506208419799805
2015-08-12,24.535442352294922
2015-08-13,24.330814361572266
2015-08-14,24.27235221862793
2015-08-17,24.438003540039062
2015-08-18,23.804643630981445
2015-08-19,23.76566505432129
2015-08-20,22.830238342285156
2015-08-21,22.391754150390625
2015-08-24,21.894813537597656
2015-08-25,21.69993019104004
2015-08-26,22.635356903076172
2015-08-27,23.29795265197754
2015-08-28,23.57077980041504
2015-08-31,23.45384979248047
2015-09-01,22.68407440185547
2015-09-02,23.064090728759766
2015-09-03,23.38564682006836
2015-09-04,22.986143112182617
2015-09-08,23.736434936523438
2015-09-09,23.629247665405273
2015-09-10,23.35641098022461
2015-09-11,23.336931228637695
2015-09-14,23.35641098022461
2015-09-15,23.629247665405273
2015-09-16,23.658475875854492
2015-09-17,23.66822624206543
2015-09-18,23.18423843383789
2015-09-21,23.057388305664062
2015-09-22,22.57926368713379
2015-09-23,22.41338348388672
2015-09-24,22.24750518798828
2015-09-25,22.54023551940918
2015-09-28,22.15968132019043
2015-09-29,22.296297073364258
2015-09-30,22.98908805847168
2015-10-01,22.686603546142578
2015-10-02,23.154970169067383
2015-10-05,23.574548721313477
2015-10-06,23.711158752441406
2015-10-07,24.06243133544922
2015-10-08,24.150253295898438
2015-10-09,23.945344924926758
2015-10-12,23.964853286743164
2015-10-13,23.769702911376953
2015-10-14,24.491769790649414
2015-10-15,24.813777923583984
2015-10-16,24.755229949951172
2015-10-19,24.764986038208008
2015-10-20,24.55031394958496
2015-10-21,24.442981719970703
2015-10-22,24.882076263427734
2015-10-23,25.18456268310547
2015-10-26,24.69668197631836
2015-10-27,24.71619987487793
2015-10-28,25.204082489013672
2015-10-29,24.306379318237305
2015-10-30,24.67716407775879
2015-11-02,24.921113967895508
2015-11-03,25.126020431518555
2015-11-04,25.174808502197266
2015-11-05,25.067476272583008
2015-11-06,25.506567001342773
2015-11-09,25.291898727416992
2015-11-10,24.891836166381836
2015-11-11,24.979658126831055
2015-11-12,24.579593658447266
2015-11-13,24.384435653686523
2015-11-16,24.540557861328125
2015-11-17,24.657649993896484
2015-11-18,25.145538330078125
2015-11-19,25.233356475830078
2015-11-20,25.233356475830078
2015-11-23,24.99917221069336
2015-11-24,25.340688705444336
2015-11-25,25.448022842407227
2015-11-27,25.672449111938477
2015-11-30,25.965177536010742
2015-12-01,26.218881607055664
2015-12-02,26.013965606689453
2015-12-03,25.721240997314453
2015-12-04,26.23839569091797
2015-12-07,25.838329315185547
2015-12-08,25.672449111938477
2015-12-09,25.272390365600586
2015-12-10,25.506567001342773
2015-12-11,24.94062614440918
2015-12-14,24.71619987487793
2015-12-15,24.91135025024414
2015-12-16,25.086984634399414
2015-12-17,24.94062614440918
2015-12-18,24.54631996154785
2015-12-21,24.87816047668457
2015-12-22,24.966001510620117
2015-12-23,25.102638244628906
2015-12-24,25.297842025756836
2015-12-28,25.053842544555664
2015-12-29,25.36615753173828
2015-12-30,25.034317016601562
2015-12-31,24.624401092529297
2016-01-04,24.146162033081055
2016-01-05,24.05832290649414
2016-01-06,23.492244720458984
2016-01-07,22.828567504882812
2016-01-08,22.360084533691406
2016-01-11,22.52600860595703
2016-01-12,22.7407283782959
2016-01-13,22.067285537719727
2016-01-14,22.40888786315918
2016-01-15,21.51097297668457
2016-01-19,21.403614044189453
2016-01-20,21.725692749023438
2016-01-21,22.086807250976562
2016-01-22,22.52600860595703
2016-01-25,22.1063289642334
2016-01-26,22.379610061645508
2016-01-27,22.067285537719727
2016-01-28,22.272249221801758
2016-01-29,23.1506404876709
2016-02-01,23.25800895690918
2016-02-02,22.1258487701416
2016-02-03,22.184410095214844
2016-02-04,22.340566635131836
2016-02-05,21.686649322509766
2016-02-08,21.159610748291016
2016-02-09,21.14008903503418
2016-02-10,21.14008903503418
2016-02-11,20.866811752319336
2016-02-12,20.87657356262207
2016-02-16,21.569530487060547
2016-02-17,22.135608673095703
2016-02-18,22.16489028930664
2016-02-19,22.135608673095703
2016-02-22,22.565046310424805
2016-02-23,22.25272560119629
2016-02-24,22.535768508911133
2016-02-25,22.760244369506836
2016-02-26,22.896886825561523
2016-02-29,22.896886825561523
2016-03-01,23.433685302734375
2016-03-02,23.492244720458984
2016-03-03,23.68744468688965
2016-03-04,23.785045623779297
2016-03-07,23.86312484741211
2016-03-08,23.22872543334961
2016-03-09,23.47272300720215
2016-03-10,23.502002716064453
2016-03-11,23.960721969604492
2016-03-14,23.921680450439453
2016-03-15,23.765522003173828
2016-03-16,24.08760643005371
2016-03-17,24.34136390686035
2016-03-18,24.556079864501953
2016-03-21,24.634159088134766
2016-03-22,24.77079963684082
2016-03-23,24.52680206298828
2016-03-24,24.47800064086914
2016-03-28,24.507282257080078
2016-03-29,24.975759506225586
2016-03-30,25.219757080078125
2016-03-31,25.20023536682129
2016-04-01,25.327117919921875
2016-04-04,25.12215805053711
2016-04-05,24.95624351501465
2016-04-06,25.053842544555664
2016-04-07,24.741519927978516
2016-04-08,24.839120864868164
2016-04-11,24.800081253051758
2016-04-12,24.741519927978516
2016-04-13,25.219757080078125
2016-04-14,25.219757080078125
2016-04-15,25.044078826904297
2016-04-18,25.044078826904297
2016-04-19,24.673200607299805
2016-04-20,24.848876953125
2016-04-21,24.712238311767578
2016-04-22,24.829362869262695
2016-04-25,24.682960510253906
2016-04-26,24.985519409179688
2016-04-27,25.249040603637695
2016-04-28,24.536561965942383
2016-04-29,23.843605041503906
2016-05-02,23.980243682861328
2016-05-03,23.970483779907227
2016-05-04,23.619125366210938
2016-05-05,23.62887954711914
2016-05-06,23.648399353027344
2016-05-09,23.658164978027344
2016-05-10,24.019285202026367
2016-05-11,24.068077087402344
2016-05-12,23.609365463256836
2016-05-13,23.70696258544922
2016-05-16,24.11688232421875
2016-05-17,23.794803619384766
2016-05-18,24.09736442565918
2016-05-19,23.843605041503906
2016-05-20,24.692720413208008
2016-05-23,24.936717987060547
2016-05-24,25.571115493774414
2016-05-25,25.65896224975586
2016-05-26,25.80535888671875
2016-05-27,26.04935646057129
2016-05-31,26.156715393066406
2016-06-01,26.273836135864258
2016-06-02,26.22504234313965
2016-06-03,26.215272903442383
2016-06-06,26.342151641845703
2016-06-07,26.527597427368164
2016-06-08,26.634950637817383
2016-06-09,26.693513870239258
2016-06-10,26.244556427001953
2016-06-13,26.185993194580078
2016-06-14,26.254316329956055
2016-06-15,26.342151641845703
2016-06-16,26.19575309753418
2016-06-17,26.014690399169922
2016-06-20,26.35724449157715
2016-06-21,26.386608123779297
2016-06-22,26.239795684814453
2016-06-23,26.758525848388672
2016-06-24,25.358938217163086
2016-06-27,24.1746768951416
2016-06-28,24.850000381469727
2016-06-29,25.2806396484375
2016-06-30,25.877668380737305
2016-07-01,25.740644454956055
2016-07-05,25.368728637695312
2016-07-06,25.368728637695312
2016-07-07,25.6134090423584
2016-07-08,26.435546875
2016-07-11,26.807458877563477
2016-07-12,27.208742141723633
2016-07-13,27.27725601196289
2016-07-14,27.443639755249023
2016-07-15,27.35555076599121
2016-07-18,27.590450286865234
2016-07-19,27.570873260498047
2016-07-20,27.913427352905273
2016-07-21,27.472999572753906
2016-07-22,27.74704360961914
2016-07-25,28.040664672851562
2016-07-26,29.156415939331055
2016-07-27,29.283653259277344
2016-07-28,29.273866653442383
2016-07-29,29.107479095458984
2016-08-01,29.156415939331055
2016-08-02,28.72577476501465
2016-08-03,28.78449821472168
2016-08-04,29.07811737060547
2016-08-05,29.528335571289062
2016-08-08,29.64578628540039
2016-08-09,29.82195472717285
2016-08-10,29.479398727416992
2016-08-11,29.64578628540039
2016-08-12,29.939403533935547
2016-08-15,30.262386322021484
2016-08-16,30.086214065551758
2016-08-17,30.037281036376953
2016-08-18,30.1840877532959
2016-08-19,30.69302749633789
2016-08-22,30.888774871826172
2016-08-23,31.113882064819336
2016-08-24,30.790897369384766
2016-08-25,30.898561477661133
2016-08-26,31.064945220947266
2016-08-29,31.064945220947266
2016-08-30,30.92792320251465
2016-08-31,31.03558349609375
2016-09-01,31.358570098876953
2016-09-02,31.358570098876953
2016-09-06,31.18239402770996
2016-09-07,31.02579689025879
2016-09-08,30.91813850402832
2016-09-09,29.851316452026367
2016-09-12,30.272172927856445
2016-09-13,30.04706573486328
2016-09-14,30.193876266479492
2016-09-15,30.859411239624023
2016-09-16,30.869199752807617
2016-09-19,31.08452033996582
2016-09-20,31.006221771240234
2016-09-21,31.46622657775879
2016-09-22,31.642398834228516
2016-09-23,31.319414138793945
2016-09-26,30.92792320251465
2016-09-27,31.43686294555664
2016-09-28,31.59345817565918
2016-09-29,31.671756744384766
2016-09-30,32.1024055480957
2016-10-03,31.926233291625977
2016-10-04,31.955585479736328
2016-10-05,32.21005630493164
2016-10-06,32.42538833618164
2016-10-07,32.33729553222656
2016-10-10,32.19048309326172
2016-10-11,31.41728973388672
2016-10-12,31.309627532958984
2016-10-13,30.878984451293945
2016-10-14,31.133455276489258
2016-10-17,30.95728302001953
2016-10-18,31.241121292114258
2016-10-19,31.192182540893555
2016-10-20,31.22154426574707
2016-10-21,31.25090789794922
2016-10-24,31.769630432128906
2016-10-25,31.80877685546875
2016-10-26,31.613035202026367
2016-10-27,31.46622657775879
2016-10-28,31.3389892578125
2016-10-31,31.476011276245117
2016-11-01,31.3389892578125
2016-11-02,31.3389892578125
2016-11-03,31.23133087158203
2016-11-04,31.133455276489258
2016-11-07,32.12198257446289
2016-11-08,32.35686492919922
2016-11-09,32.38623046875
2016-11-10,31.75005340576172
2016-11-11,32.70921325683594
2016-11-14,32.63090896606445
2016-11-15,33.21815490722656
2016-11-16,33.599857330322266
2016-11-17,34.13816833496094
2016-11-18,34.294761657714844
2016-11-21,34.519866943359375
2016-11-22,34.979881286621094
2016-11-23,34.95050811767578
2016-11-25,35.01902389526367
2016-11-28,34.9211540222168
2016-11-29,34.91136169433594
2016-11-30,34.67646789550781
2016-12-01,32.748374938964844
2016-12-02,33.27688217163086
2016-12-05,33.7662467956543
2016-12-06,34.25560760498047
2016-12-07,34.98965835571289
2016-12-08,35.43987274169922
2016-12-09,35.156044006347656
2016-12-12,34.89179229736328
2016-12-13,35.136474609375
2016-12-14,35.07774353027344
2016-12-15,35.67477035522461
2016-12-16,35.24114227294922
2016-12-19,35.66395950317383
2016-12-20,35.98844528198242
2016-12-21,36.03761291503906
2016-12-22,36.214595794677734
2016-12-23,36.34242248535156
2016-12-27,36.853736877441406
2016-12-28,36.11626434326172
2016-12-29,36.00811004638672
2016-12-30,35.486968994140625
2017-01-03,35.65412139892578
2017-01-04,35.70328903198242
2017-01-05,35.31979751586914
2017-01-06,35.45746612548828
2017-01-09,35.85078048706055
2017-01-10,36.135929107666016
2017-01-11,36.38175964355469
2017-01-12,36.076934814453125
2017-01-13,36.44075393676758
2017-01-17,35.67378616333008
2017-01-18,36.03761291503906
2017-01-19,35.81144332885742
2017-01-20,36.1949348449707
2017-01-23,36.076934814453125
2017-01-24,36.95207214355469
2017-01-25,37.50270462036133
2017-01-26,37.325721740722656
2017-01-27,37.80752944946289
2017-01-30,37.53220748901367
2017-01-31,37.14872360229492
2017-02-01,37.9255256652832
2017-02-02,38.043521881103516
2017-02-03,38.4466667175293
2017-02-06,38.55483627319336
2017-02-07,38.7809944152832
2017-02-08,38.75149154663086
2017-02-09,38.56467056274414
2017-02-10,38.48599624633789
2017-02-13,38.65315628051758
2017-02-14,38.45650100708008
2017-02-15,38.85965347290039
2017-02-16,38.84981155395508
2017-02-17,39.06614685058594
2017-02-21,39.66594696044922
2017-02-22,39.715110778808594
2017-02-23,39.17430114746094
2017-02-24,39.09564208984375
2017-02-27,39.36112976074219
2017-02-28,38.712154388427734
2017-03-01,39.44962692260742
2017-03-02,39.09564208984375
2017-03-03,38.997310638427734
2017-03-06,39.09564208984375
2017-03-07,39.13496398925781
2017-03-08,39.17430114746094
2017-03-09,39.164466857910156
2017-03-10,39.67578887939453
2017-03-13,40.07892608642578
2017-03-14,39.95109558105469
2017-03-15,40.36408615112305
2017-03-16,40.393577575683594
2017-03-17,40.678733825683594
2017-03-20,40.91472625732422
2017-03-21,39.80360412597656
2017-03-22,40.167423248291016
2017-03-23,40.20676040649414
2017-03-24,40.58041000366211
2017-03-27,40.65906524658203
2017-03-28,40.7475700378418
2017-03-29,40.619747161865234
2017-03-30,40.99339294433594
2017-03-31,41.07205581665039
2017-04-03,40.767234802246094
2017-04-04,40.64924240112305
2017-04-05,40.22642517089844
2017-04-06,40.40341567993164
2017-04-07,40.60990905761719
2017-04-10,40.29525375366211
2017-04-11,39.99043273925781
2017-04-12,39.400455474853516
2017-04-13,39.056304931640625
2017-04-17,39.646278381347656
2017-04-18,39.83311080932617
2017-04-19,40.37391662597656
2017-04-20,41.19987869262695
2017-04-21,40.95405578613281
2017-04-24,41.59320068359375
2017-04-25,42.134010314941406
2017-04-26,41.927513122558594
2017-04-27,42.61581802368164
2017-04-28,41.78985595703125
2017-05-01,42.43882369995117
2017-05-02,41.819358825683594
2017-05-03,41.58336639404297
2017-05-04,41.77018737792969
2017-05-05,41.85868835449219
2017-05-08,41.65220260620117
2017-05-09,42.124176025390625
2017-05-10,42.92063903808594
2017-05-11,43.02880096435547
2017-05-12,42.999305725097656
2017-05-15,43.69744110107422
2017-05-16,44.297245025634766
2017-05-17,42.01601791381836
2017-05-18,42.753482818603516
2017-05-19,43.048465728759766
2017-05-22,43.520442962646484
2017-05-23,43.461448669433594
2017-05-24,43.72693634033203
2017-05-25,43.93342590332031
2017-05-26,44.20875549316406
2017-05-30,44.513572692871094
2017-05-31,44.513572692871094
