Date,FX
2017-09-12,1.3276886446
2017-09-13,1.3274159769
2017-09-14,1.333550262
2017-09-15,1.3587678747999998
2017-09-18,1.3538349971
2017-09-19,1.3509060956
2017-09-20,1.3539693279
2017-09-21,1.3491613781
2017-09-22,1.3568147013999998
2017-09-25,1.3494734927
2017-09-26,1.3428652805
2017-09-27,1.3408325244
2017-09-28,1.3439835681999999
2017-09-29,1.3388827145
2017-10-02,1.3282363320000001
2017-10-03,1.3236403771
2017-10-04,1.327843367
2017-10-05,1.3170616805
2017-10-06,1.3075333668
2017-10-09,1.3168899602
2017-10-10,1.3194273571
2017-10-11,1.3186935681999998
2017-10-12,1.3139025877
2017-10-13,1.3272645537999999
2017-10-16,1.3298705396
2017-10-17,1.3190424911
2017-10-18,1.3159280042000001
2017-10-19,1.3175972833
2017-10-20,1.3186347255
2017-10-23,1.3177685487000002
2017-10-24,1.3169770332
2017-10-25,1.3259003409
2017-10-26,1.3204134367
2017-10-27,1.3093317387
2017-10-30,1.3198454194
2017-10-31,1.3247128726000001
2017-11-01,1.3288321794
2017-11-02,1.3130003383
2017-11-03,1.3109094385
2017-11-06,1.3112343025
2017-11-07,1.313296531
2017-11-08,1.3110118206
2017-11-09,1.3121523586
2017-11-10,1.3187733394
2017-11-13,1.3093980993
2017-11-14,1.3110453759
2017-11-15,1.316872428
2017-11-16,1.3198703789
2017-11-17,1.3195726352
2017-11-20,1.3246008545
2017-11-21,1.3240977197
2017-11-22,1.3229366062
2017-11-24,1.3326974865
2017-11-27,1.3372867133
2017-11-28,1.3277044383
2017-11-29,1.339517289
2017-11-30,1.346706825
2017-12-01,1.3488055382
2017-12-04,1.3525220861000002
2017-12-05,1.3434562217
2017-12-06,1.3377483444
2017-12-07,1.3382840532
2017-12-08,1.3415595544
2017-12-11,1.3366572237999998
2017-12-12,1.3360130808
2017-12-13,1.3350776406
2017-12-14,1.3435341356000001
2017-12-15,1.3377448925
2017-12-18,1.3371803011
2017-12-19,1.3359322034
2017-12-20,1.3411458333
2017-12-21,1.3360296520000001
2017-12-22,1.3382937404000002
2017-12-26,1.3382937404000002
2017-12-27,1.3426568691
2017-12-28,1.3444033886000002
2017-12-29,1.3517351758
2018-01-02,1.3563342439
2018-01-03,1.3563853791
2018-01-04,1.3540509297999999
2018-01-05,1.3551522787999999
2018-01-08,1.3542126158
2018-01-09,1.3517616404
2018-01-10,1.3524303597999998
2018-01-11,1.3490878472999999
2018-01-12,1.3639683985
2018-01-16,1.3763223047
2018-01-17,1.3778113991999998
2018-01-18,1.387062398
2018-01-19,1.3868613139
2018-01-22,1.3894533689
2018-01-23,1.394625982
2018-01-24,1.4167899705000002
2018-01-25,1.4254693352
2018-01-26,1.4239422912000002
2018-01-29,1.4076643166
2018-01-30,1.4126009326
2018-01-31,1.4170174041999999
2018-02-01,1.4235603290999999
2018-02-02,1.4219692658
2018-02-05,1.4045704995
2018-02-06,1.3870731845
2018-02-07,1.3913729913
2018-02-08,1.4000205684
2018-02-09,1.3830290737
2018-02-12,1.3840857788
2018-02-13,1.386743127
2018-02-14,1.3867924528
2018-02-15,1.4090909091
2018-02-16,1.4035561862
2018-02-20,1.3996007622
2018-02-21,1.3917683099
2018-02-22,1.3895837813999998
2018-02-23,1.3985672049000002
2018-02-26,1.4028695058
2018-02-27,1.3915158371
2018-02-28,1.3814398009
2018-03-01,1.3749435156
2018-03-02,1.3784146888
2018-03-05,1.3817222409
2018-03-06,1.3919138675
2018-03-07,1.3871728128999998
2018-03-08,1.3883641647999998
2018-03-09,1.3826735513
2018-03-12,1.3886443165
2018-03-13,1.3962774958000002
2018-03-14,1.3955771184
2018-03-15,1.394778481
2018-03-16,1.3938336374
2018-03-19,1.4052492778999999
2018-03-20,1.3995325771
2018-03-21,1.4056725741999998
2018-03-22,1.4123853211000001
2018-03-23,1.4144469267
2018-03-26,1.4224967908000001
2018-03-27,1.4073231749000001
2018-03-28,1.4152160265
2018-03-29,1.4082752315
2018-04-02,1.4082752315
2018-04-03,1.4062589262
2018-04-04,1.4018019253
2018-04-05,1.4028262486
2018-04-06,1.401454837
2018-04-09,1.4128238104
2018-04-10,1.4178222819
2018-04-11,1.4175824175999998
2018-04-12,1.420600611
2018-04-13,1.4255787037
2018-04-16,1.4306366738
2018-04-17,1.4321974965000002
2018-04-18,1.4221916078
2018-04-19,1.4236274791999999
2018-04-20,1.405008675
2018-04-23,1.3963943405
2018-04-24,1.3962820689
2018-04-25,1.3944838636
2018-04-26,1.3970149254
2018-04-27,1.3762827821999999
2018-04-30,1.3732378353999999
2018-05-01,1.3732378353999999
2018-05-02,1.3638119037
2018-05-03,1.3599455659
2018-05-04,1.3564911883000002
2018-05-07,1.3523463243
2018-05-08,1.3499374502
2018-05-09,1.3584538853
2018-05-10,1.3526933151
2018-05-11,1.3561363636000001
2018-05-14,1.3585675431
2018-05-15,1.3518771331000001
2018-05-16,1.3480061315
2018-05-17,1.3514596450999998
2018-05-18,1.3490981964
2018-05-21,1.341738932
2018-05-22,1.3449958944999998
2018-05-23,1.3311655089
2018-05-24,1.3407259217
2018-05-25,1.3336760338
2018-05-29,1.3263256945
2018-05-30,1.3293714286
2018-05-31,1.3342837590999999
2018-06-01,1.3308622263
2018-06-04,1.3387245788
2018-06-05,1.3359652134
2018-06-06,1.3417652223999998
2018-06-07,1.3431226808
2018-06-08,1.3397467316
2018-06-11,1.3370378771
2018-06-12,1.3368868727
2018-06-13,1.3336356422
2018-06-14,1.3377735707
2018-06-15,1.327989006
2018-06-18,1.3248531173
2018-06-19,1.315270318
2018-06-20,1.3175083639
2018-06-21,1.3205905917
2018-06-22,1.3287247756
2018-06-25,1.3289413903
2018-06-26,1.3239564428
2018-06-27,1.3174100915
2018-06-28,1.3085178491
2018-06-29,1.3157271034
2018-07-02,1.3129159616
2018-07-03,1.3203169213
2018-07-05,1.3258974069
2018-07-06,1.3233252440999999
2018-07-09,1.3344275284
2018-07-10,1.3259299509
2018-07-11,1.326258448
2018-07-12,1.3208252609
2018-07-13,1.3157716301
2018-07-16,1.3277444205
2018-07-17,1.3194702732999999
2018-07-18,1.3028793285
2018-07-19,1.2976774396
2018-07-20,1.3047123931
2018-07-23,1.3138948077
2018-07-24,1.3126555877
2018-07-25,1.3156265826
2018-07-26,1.3184785055
2018-07-27,1.3087826351
2018-07-30,1.3117772537999999
2018-07-31,1.3154001345
2018-08-01,1.3135669362
2018-08-02,1.3031577767
2018-08-03,1.3012914093
2018-08-06,1.2928987455
2018-08-07,1.296559123
2018-08-08,1.2864516845
2018-08-09,1.2889704247
2018-08-10,1.2775020909
2018-08-13,1.2765028546
2018-08-14,1.2772676372
2018-08-15,1.2701671715
2018-08-16,1.2704194507
2018-08-17,1.2716717834
2018-08-20,1.2762913789
2018-08-21,1.2817026967
2018-08-22,1.2917000267
2018-08-23,1.2883019204000001
2018-08-24,1.2847006652
2018-08-27,1.2873346982
2018-08-28,1.2913542126000002
2018-08-29,1.2883977901
2018-08-30,1.3026136946
2018-08-31,1.298306218
2018-09-04,1.2838393036
2018-09-05,1.2822159242
2018-09-06,1.2951995012000002
2018-09-07,1.3010361243000002
2018-09-10,1.29516454
2018-09-11,1.299456595
2018-09-12,1.3012760031000001
2018-09-13,1.3056179775
2018-09-14,1.3100147936
2018-09-17,1.3131926864
2018-09-18,1.3148162719
2018-09-19,1.3136590364
2018-09-20,1.3284795124
2018-09-21,1.3153243848
2018-09-24,1.3160365757999999
2018-09-25,1.3169695275
2018-09-26,1.3175797036
2018-09-27,1.3157924314
2018-09-28,1.3046320298
2018-10-01,1.3029030737
2018-10-02,1.2963399706
2018-10-03,1.2990606895999999
2018-10-04,1.2984872431999999
2018-10-05,1.3050530256
2018-10-08,1.3041699807
2018-10-09,1.3041742701
2018-10-10,1.31506724
2018-10-11,1.3230083438
2018-10-12,1.3206298494
2018-10-15,1.3153501051
2018-10-16,1.3228226
2018-10-17,1.3110466769
2018-10-18,1.3097230286
2018-10-19,1.3031129289
2018-10-22,1.2998586373
2018-10-23,1.3027933215
2018-10-24,1.2907868938
2018-10-25,1.2894626862
2018-10-26,1.2793188994
2018-10-29,1.2818173627
2018-10-30,1.2756315341
2018-10-31,1.2735026386
2018-11-01,1.2921189026
2018-11-02,1.2993057926
2018-11-05,1.2989090078
2018-11-06,1.3088543516
2018-11-07,1.3142569477
2018-11-08,1.3106478665999999
2018-11-09,1.3033439399
2018-11-12,1.2865022898
2018-11-13,1.2951866122
2018-11-14,1.2976748461
2018-11-15,1.2792802987
2018-11-16,1.2842105262999999
2018-11-19,1.2827363245999999
2018-11-20,1.2845863139
2018-11-21,1.2803564214
2018-11-23,1.2830018082999999
2018-11-26,1.2848258706
2018-11-27,1.2764231307
2018-11-28,1.2787126749
2018-11-29,1.2775004207
2018-11-30,1.2753177348
2018-12-03,1.2711160965000001
2018-12-04,1.2810752543000001
2018-12-06,1.2763971663
2018-12-07,1.2764213953
2018-12-10,1.2659981162
2018-12-11,1.2611384493
2018-12-12,1.2587784989
2018-12-13,1.2655818716
2018-12-14,1.2561919073999999
2018-12-17,1.2616531316
2018-12-18,1.2681268461
2018-12-19,1.2627604686
2018-12-20,1.2676149887000001
2018-12-21,1.2651998005
2018-12-24,1.2670205912999999
2018-12-26,1.2670205912999999
2018-12-27,1.2630866075
2018-12-28,1.268817919
2018-12-31,1.2800017886
2019-01-02,1.2640159706999998
2019-01-03,1.2565329081
2019-01-04,1.2671689559000001
2019-01-07,1.2756353099
2019-01-08,1.2747512341
2019-01-09,1.2740093201
2019-01-10,1.2756710129
2019-01-11,1.281230906
2019-01-14,1.2846308101000001
2019-01-15,1.2832350463
2019-01-16,1.2855852804999999
2019-01-17,1.2911851348
2019-01-18,1.2938439715999999
2019-01-22,1.2902272727
2019-01-23,1.3033607375
2019-01-24,1.3022908652
2019-01-25,1.3104643105
2019-01-28,1.3141055151
2019-01-29,1.3168847639
2019-01-30,1.3085492495
2019-01-31,1.3117449587999999
2019-02-01,1.3051838704
2019-02-04,1.3053445562000001
2019-02-05,1.3009806043
2019-02-06,1.2966882895
2019-02-07,1.2928774929
2019-02-08,1.2968339239
2019-02-11,1.2907607145
2019-02-12,1.2879539365000001
2019-02-13,1.2912178909
2019-02-14,1.28125533
2019-02-15,1.2804475881
2019-02-19,1.2954063198999999
2019-02-20,1.3045028466
2019-02-21,1.3079891711
2019-02-22,1.2978009007
2019-02-25,1.3077578661
2019-02-26,1.3202021963
2019-02-27,1.3316491819
2019-02-28,1.3299935924
2019-03-01,1.3240973384999999
2019-03-04,1.3217137861
2019-03-05,1.3118645638
2019-03-06,1.3149936024
2019-03-07,1.3124126688
2019-03-08,1.3063267563
2019-03-11,1.3038033395
2019-03-12,1.3088397469
2019-03-13,1.3161387983
2019-03-14,1.325268691
2019-03-15,1.3238892466
2019-03-18,1.3248890964
2019-03-19,1.3276756908
2019-03-20,1.315948076
2019-03-21,1.3141373341
2019-03-22,1.3158691349
2019-03-25,1.32242696
2019-03-26,1.3232157506
2019-03-27,1.3229869123
2019-03-28,1.3112033195000001
2019-03-29,1.3089828731
2019-04-01,1.3117280347
2019-04-02,1.3023255814
2019-04-03,1.3166647148000001
2019-04-04,1.3134234002
2019-04-05,1.3071051223
2019-04-08,1.3048977176
2019-04-09,1.3061910002
2019-04-10,1.3102470871
2019-04-11,1.3072138148999999
2019-04-12,1.3119712597
2019-04-15,1.3108162911
2019-04-16,1.3086005325
2019-04-17,1.3050708487
2019-04-18,1.3010292587
2019-04-22,1.3010292587
2019-04-23,1.3007518797
2019-04-24,1.2951643654
2019-04-25,1.2868629606
2019-04-26,1.2894371090999999
2019-04-29,1.291406069
2019-04-30,1.3006678416
2019-05-01,1.3006678416
2019-05-02,1.3047829629
2019-05-03,1.300343883
2019-05-06,1.3102843103
2019-05-07,1.3059723276000001
2019-05-08,1.3011208549
2019-05-09,1.2996980957
2019-05-10,1.3020289855
2019-05-13,1.3022582513
2019-05-14,1.2944662892
2019-05-15,1.2880672656
2019-05-16,1.2808844883
2019-05-17,1.2754152634
2019-05-20,1.2744807122
2019-05-21,1.2739413309
2019-05-22,1.2654055279
2019-05-23,1.2643586833
2019-05-24,1.2666727055
2019-05-28,1.2664501601
2019-05-29,1.264494191
2019-05-30,1.2626732292
2019-05-31,1.2572581827
2019-06-03,1.2621589293000002
2019-06-04,1.2671009037999998
2019-06-05,1.27009737
2019-06-06,1.2721606179
2019-06-07,1.271271497
2019-06-10,1.2662468626999999
2019-06-11,1.2706965258
2019-06-12,1.2750408198
2019-06-13,1.2691685029000002
2019-06-14,1.2644091006
2019-06-17,1.2593040983
2019-06-18,1.2513002919
2019-06-19,1.2589305774
2019-06-20,1.2682407044
2019-06-21,1.265417948
2019-06-24,1.2749958037
2019-06-25,1.2726155222
2019-06-26,1.2680379005
2019-06-27,1.2714138748000001
2019-06-28,1.2693101333
2019-07-01,1.2649635525
2019-07-02,1.2634862426
2019-07-03,1.2582729805
2019-07-05,1.2552534475
2019-07-08,1.2513249651
2019-07-09,1.2453459294
2019-07-10,1.2476647985
2019-07-11,1.2568214723
2019-07-12,1.2532855170000001
2019-07-15,1.2538804758
2019-07-16,1.2434079326
2019-07-17,1.2414212973
2019-07-18,1.2482610486
2019-07-19,1.2524125621
2019-07-22,1.2465543304
2019-07-23,1.2437938328
2019-07-24,1.2496774845
2019-07-25,1.2493958162
2019-07-26,1.2426226948
2019-07-29,1.2293930984
2019-07-30,1.2169814409
2019-07-31,1.2170524868
2019-08-01,1.2108612178
2019-08-02,1.2137041692000001
2019-08-05,1.2170222029
2019-08-06,1.2182293368000001
2019-08-07,1.2129546414
2019-08-08,1.2151115454
2019-08-09,1.20642103
2019-08-12,1.2086595044
2019-08-13,1.2088764408
2019-08-14,1.2072556192
2019-08-15,1.2137639746
2019-08-16,1.2167016357
2019-08-19,1.2123429020999998
2019-08-20,1.2088667693000001
2019-08-21,1.2129553771
2019-08-22,1.2159078442
2019-08-23,1.2232872320000001
2019-08-26,1.2241212228
2019-08-27,1.2278432023
2019-08-28,1.2202856105
2019-08-29,1.2230064840000001
2019-08-30,1.2185722961
2019-09-03,1.2033888981
2019-09-04,1.2207633926
2019-09-05,1.2344273275
2019-09-06,1.230211413
2019-09-09,1.2358443013
2019-09-10,1.2362821948
2019-09-11,1.2344473988
2019-09-12,1.2329059829
2019-09-13,1.245440158
2019-09-16,1.2462998531
2019-09-17,1.2414849177
2019-09-18,1.2458295762
2019-09-19,1.2471967093
2019-09-20,1.2501416751999999
2019-09-23,1.2434488301
2019-09-24,1.248170794
2019-09-25,1.2385528037
2019-09-26,1.2358623807
2019-09-27,1.2317240757999999
2019-09-30,1.2293814142
2019-10-01,1.2251138216
2019-10-02,1.2279420029
2019-10-03,1.2333596126000002
2019-10-04,1.2329720928
2019-10-07,1.233021143
2019-10-08,1.2234534217
2019-10-09,1.2221480245
2019-10-10,1.2234485054000002
2019-10-11,1.2617975731
2019-10-14,1.2537649319
2019-10-15,1.2643295274
2019-10-16,1.2736829945
2019-10-17,1.2797098111
2019-10-18,1.289292532
2019-10-21,1.300244385
2019-10-22,1.2932086214
2019-10-23,1.287265068
2019-10-24,1.2896347117
2019-10-25,1.2825931315
2019-10-28,1.2842878325
2019-10-29,1.2852145306
2019-10-30,1.2883990719
2019-10-31,1.2949740518000001
2019-11-01,1.2951120826
2019-11-04,1.2919136717
2019-11-05,1.2900491215
2019-11-06,1.289040252
2019-11-07,1.2814372643
2019-11-08,1.2806703962000001
2019-11-11,1.2876852921
2019-11-12,1.2835003496
2019-11-13,1.2833488806
2019-11-14,1.2840512359
2019-11-15,1.2881158067
2019-11-18,1.2962615727
2019-11-19,1.2944503523
2019-11-20,1.290205915
2019-11-21,1.2964651424
2019-11-22,1.2861130495
2019-11-25,1.2872595451
2019-11-26,1.2856559529
2019-11-27,1.2883557636
2019-11-29,1.2885890290000002
2019-12-02,1.2935060668
2019-12-03,1.2994131455
2019-12-04,1.309656069
2019-12-05,1.313365692
2019-12-06,1.3136300664
2019-12-09,1.3153987766
2019-12-10,1.3175454664
2019-12-11,1.3146180781999999
2019-12-12,1.3170529801000002
2019-12-13,1.338075394
2019-12-16,1.3362105137
2019-12-17,1.3170812291
2019-12-18,1.3068014814
2019-12-19,1.3067600766
2019-12-20,1.3034898336
2019-12-23,1.2921780931
2019-12-24,1.2954064512999999
2019-12-26,1.2954064512999999
2019-12-27,1.3101139434
2019-12-30,1.3131396113
2019-12-31,1.3204043253
2020-01-02,1.3194935634
2020-01-03,1.309639899
2020-01-06,1.3136184944
2020-01-07,1.3115292958
2020-01-08,1.3096809162
2020-01-09,1.3026909773
2020-01-10,1.307746728
2020-01-13,1.2973414179
2020-01-14,1.2982083207
2020-01-15,1.3003746367
2020-01-16,1.3067743068000002
2020-01-17,1.3052112097
2020-01-21,1.3071856992
2020-01-22,1.3130439931
2020-01-23,1.3125754456
2020-01-24,1.3088135875
2020-01-27,1.3069299889000001
2020-01-28,1.3007812962
2020-01-29,1.3006620951
2020-01-30,1.3101219961
2020-01-31,1.312978913
2020-02-03,1.3053376584999998
2020-02-04,1.301602262
2020-02-05,1.3053621334999999
2020-02-06,1.2969882714
2020-02-07,1.2947355995999998
2020-02-10,1.2940161649
2020-02-11,1.2927364364
2020-02-12,1.2983892075
2020-02-13,1.3033883058
2020-02-14,1.3029997116
2020-02-18,1.3033680786
2020-02-19,1.2988887285
2020-02-20,1.2869751908
2020-02-21,1.2933780386
2020-02-24,1.2904226259
2020-02-25,1.2961855793000001
2020-02-26,1.2923351159
2020-02-27,1.2899582328
2020-02-28,1.2866436148
2020-03-02,1.2767325198000001
2020-03-03,1.2776692334
2020-03-04,1.2809441566
2020-03-05,1.2907580478
2020-03-06,1.3005219984999998
2020-03-09,1.3110101506999998
2020-03-10,1.3034273617
2020-03-11,1.2927357737
2020-03-12,1.2682937838
2020-03-13,1.2466599304000001
2020-03-16,1.2271497393000002
2020-03-17,1.2091650793000002
2020-03-18,1.1860288534999999
2020-03-19,1.1615852019
2020-03-20,1.1762314892
2020-03-23,1.1598365064
2020-03-24,1.1773072747
2020-03-25,1.1832398938
2020-03-26,1.2021062311
2020-03-27,1.2231594665
2020-03-30,1.2411698538
2020-03-31,1.2359689992
2020-04-01,1.2362649785
2020-04-02,1.2430189884
2020-04-03,1.2276607854000001
2020-04-06,1.2290432802
2020-04-07,1.2356259862
2020-04-08,1.2360713149
2020-04-09,1.2410209559
2020-04-13,1.2410209559
2020-04-14,1.2564610959
2020-04-15,1.2476969731999998
2020-04-16,1.2491538841
2020-04-17,1.2485915979
2020-04-20,1.243373825
2020-04-21,1.2298002724
2020-04-22,1.2360100091
2020-04-23,1.2353211009
2020-04-24,1.2343139272
2020-04-27,1.2435969426
2020-04-28,1.2491099933
2020-04-29,1.2491099933
2020-04-30,1.2514815028
2020-05-01,1.2514815028
2020-05-04,1.2448519875
2020-05-05,1.2454628992
2020-05-06,1.2385820545
2020-05-07,1.2326527813
2020-05-08,1.2387045181999998
2020-05-11,1.2317496444
2020-05-12,1.2370546751
2020-05-13,1.2323644399
2020-05-14,1.2195039268
2020-05-15,1.2168405869
2020-05-18,1.2149899611
2020-05-19,1.2229854247
2020-05-20,1.2263031849
2020-05-21,1.2229967869
2020-05-22,1.2174670344
2020-05-26,1.2348387677
2020-05-27,1.2267425638
2020-05-28,1.2277104137000001
2020-05-29,1.2361246781
2020-06-01,1.2396150458
2020-06-02,1.2543358440999999
2020-06-03,1.2568348959
2020-06-04,1.2543903663
2020-06-05,1.2666577229
2020-06-08,1.2655175894
